"","DataItemLong","County","State","year","Wheat","StateFips","CountyCode","StateCountyFips"
"1751.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","POLK COUNTY"," NE","1987",3547,"31","143","31143"
"1752.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","RED WILLOW COUNTY"," NE","1987",62139,"31","145","31145"
"1753.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","RICHARDSON COUNTY"," NE","1987",12095,"31","147","31147"
"1754.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","ROCK COUNTY"," NE","1987",-9999,"31","149","31149"
"1755.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","SALINE COUNTY"," NE","1987",34538,"31","151","31151"
"1756.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","SARPY COUNTY"," NE","1987",658,"31","153","31153"
"1757.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","SAUNDERS COUNTY"," NE","1987",8835,"31","155","31155"
"1758.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","SCOTTS BLUFF COUNTY"," NE","1987",10584,"31","157","31157"
"1759.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","SEWARD COUNTY"," NE","1987",12421,"31","159","31159"
"1760.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","SHERIDAN COUNTY"," NE","1987",53218,"31","161","31161"
"1761.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","SHERMAN COUNTY"," NE","1987",5795,"31","163","31163"
"1762.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","SIOUX COUNTY"," NE","1987",6314,"31","165","31165"
"1763.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","STANTON COUNTY"," NE","1987",-9999,"31","167","31167"
"1764.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","THAYER COUNTY"," NE","1987",45120,"31","169","31169"
"1765.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","THOMAS COUNTY"," NE","1987",-9999,"31","171","31171"
"1766.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","THURSTON COUNTY"," NE","1987",208,"31","173","31173"
"1767.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","VALLEY COUNTY"," NE","1987",5096,"31","175","31175"
"1768.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","WASHINGTON COUNTY"," NE","1987",1592,"31","177","31177"
"1769.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","WAYNE COUNTY"," NE","1987",-9999,"31","179","31179"
"1770.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","WEBSTER COUNTY"," NE","1987",33843,"31","181","31181"
"1771.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","WHEELER COUNTY"," NE","1987",-9999,"31","183","31183"
"1772.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","YORK COUNTY"," NE","1987",3758,"31","185","31185"
"1773.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","ALL OTHER COUNTIES"," NE","1987",-9999,"31","998","31998"
"1775.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","CHURCHILL COUNTY"," NV","1987",2088,"32","001","32001"
"1776.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","CLARK COUNTY"," NV","1987",-9999,"32","003","32003"
"1777.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","DOUGLAS COUNTY"," NV","1987",111,"32","005","32005"
"1778.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","ELKO COUNTY"," NV","1987",-9999,"32","007","32007"
"1779.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","ESMERALDA COUNTY"," NV","1987",-9999,"32","009","32009"
"1780.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","EUREKA COUNTY"," NV","1987",-9999,"32","011","32011"
"1781.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","HUMBOLDT COUNTY"," NV","1987",4667,"32","013","32013"
"1782.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","LANDER COUNTY"," NV","1987",-9999,"32","015","32015"
"1783.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","LINCOLN COUNTY"," NV","1987",-9999,"32","017","32017"
"1784.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","LYON COUNTY"," NV","1987",1515,"32","019","32019"
"1785.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","MINERAL COUNTY"," NV","1987",-9999,"32","021","32021"
"1786.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","NYE COUNTY"," NV","1987",-9999,"32","023","32023"
"1787.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","PERSHING COUNTY"," NV","1987",5377,"32","027","32027"
"1788.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","STOREY COUNTY"," NV","1987",-9999,"32","029","32029"
"1789.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","WASHOE COUNTY"," NV","1987",-9999,"32","031","32031"
"1790.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","WHITE PINE COUNTY"," NV","1987",-9999,"32","033","32033"
"1791.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","CARSON CITY (IC)"," NV","1987",-9999,"32","510","32510"
"1792.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","ALL OTHER COUNTIES"," NV","1987",-9999,"32","998","32998"
"1794.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","BELKNAP COUNTY"," NH","1987",-9999,"33","001","33001"
"1795.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","CARROLL COUNTY"," NH","1987",-9999,"33","003","33003"
"1796.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","CHESHIRE COUNTY"," NH","1987",-9999,"33","005","33005"
"1797.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","COOS COUNTY"," NH","1987",-9999,"33","007","33007"
"1798.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","GRAFTON COUNTY"," NH","1987",-9999,"33","009","33009"
"1799.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","HILLSBOROUGH COUNTY"," NH","1987",-9999,"33","011","33011"
"1800.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","MERRIMACK COUNTY"," NH","1987",-9999,"33","013","33013"
"1801.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","ROCKINGHAM COUNTY"," NH","1987",-9999,"33","015","33015"
"1802.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","STRAFFORD COUNTY"," NH","1987",-9999,"33","017","33017"
"1803.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","SULLIVAN COUNTY"," NH","1987",-9999,"33","019","33019"
"1804.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","ALL OTHER COUNTIES"," NH","1987",-9999,"33","998","33998"
"1806.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","ATLANTIC COUNTY"," NJ","1987",-9999,"34","001","34001"
"1807.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","BERGEN COUNTY"," NJ","1987",-9999,"34","003","34003"
"1808.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","BURLINGTON COUNTY"," NJ","1987",1962,"34","005","34005"
"1809.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","CAMDEN COUNTY"," NJ","1987",-9999,"34","007","34007"
"1810.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","CAPE MAY COUNTY"," NJ","1987",-9999,"34","009","34009"
"1811.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","CUMBERLAND COUNTY"," NJ","1987",2513,"34","011","34011"
"1812.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","ESSEX COUNTY"," NJ","1987",-9999,"34","013","34013"
"1813.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","GLOUCESTER COUNTY"," NJ","1987",1706,"34","015","34015"
"1814.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","HUDSON COUNTY"," NJ","1987",-9999,"34","017","34017"
"1815.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","HUNTERDON COUNTY"," NJ","1987",3285,"34","019","34019"
"1816.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","MERCER COUNTY"," NJ","1987",2532,"34","021","34021"
"1817.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","MIDDLESEX COUNTY"," NJ","1987",1038,"34","023","34023"
"1818.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","MONMOUTH COUNTY"," NJ","1987",1786,"34","025","34025"
"1819.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","MORRIS COUNTY"," NJ","1987",-9999,"34","027","34027"
"1820.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","OCEAN COUNTY"," NJ","1987",-9999,"34","029","34029"
"1821.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","PASSAIC COUNTY"," NJ","1987",-9999,"34","031","34031"
"1822.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","SALEM COUNTY"," NJ","1987",3880,"34","033","34033"
"1823.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","SOMERSET COUNTY"," NJ","1987",1129,"34","035","34035"
"1824.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","SUSSEX COUNTY"," NJ","1987",-9999,"34","037","34037"
"1825.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","UNION COUNTY"," NJ","1987",-9999,"34","039","34039"
"1826.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","WARREN COUNTY"," NJ","1987",1103,"34","041","34041"
"1827.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","ALL OTHER COUNTIES"," NJ","1987",-9999,"34","998","34998"
"1829.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","BERNALILLO COUNTY"," NM","1987",-9999,"35","001","35001"
"1830.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","CATRON COUNTY"," NM","1987",-9999,"35","003","35003"
"1831.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","CHAVES COUNTY"," NM","1987",1833,"35","005","35005"
"1832.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","CIBOLA COUNTY"," NM","1987",-9999,"35","006","35006"
"1833.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","COLFAX COUNTY"," NM","1987",942,"35","007","35007"
"1834.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","CURRY COUNTY"," NM","1987",139051,"35","009","35009"
"1835.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","DE BACA COUNTY"," NM","1987",-9999,"35","011","35011"
"1836.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","DONA ANA COUNTY"," NM","1987",2493,"35","013","35013"
"1837.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","EDDY COUNTY"," NM","1987",386,"35","015","35015"
"1838.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","GRANT COUNTY"," NM","1987",-9999,"35","017","35017"
"1839.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","GUADALUPE COUNTY"," NM","1987",-9999,"35","019","35019"
"1840.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","HARDING COUNTY"," NM","1987",2512,"35","021","35021"
"1841.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","HIDALGO COUNTY"," NM","1987",-9999,"35","023","35023"
"1842.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","LEA COUNTY"," NM","1987",7723,"35","025","35025"
"1843.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","LINCOLN COUNTY"," NM","1987",-9999,"35","027","35027"
"1844.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","LOS ALAMOS COUNTY"," NM","1987",-9999,"35","028","35028"
"1845.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","LUNA COUNTY"," NM","1987",1447,"35","029","35029"
"1846.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","MCKINLEY COUNTY"," NM","1987",-9999,"35","031","35031"
"1847.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","MORA COUNTY"," NM","1987",-9999,"35","033","35033"
"1848.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","OTERO COUNTY"," NM","1987",-9999,"35","035","35035"
"1849.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","QUAY COUNTY"," NM","1987",55896,"35","037","35037"
"1850.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","RIO ARRIBA COUNTY"," NM","1987",518,"35","039","35039"
"1851.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","ROOSEVELT COUNTY"," NM","1987",73996,"35","041","35041"
"1852.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","SANDOVAL COUNTY"," NM","1987",-9999,"35","043","35043"
"1853.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","SAN JUAN COUNTY"," NM","1987",-9999,"35","045","35045"
"1854.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","SAN MIGUEL COUNTY"," NM","1987",-9999,"35","047","35047"
"1855.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","SANTA FE COUNTY"," NM","1987",551,"35","049","35049"
"1856.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","SIERRA COUNTY"," NM","1987",-9999,"35","051","35051"
"1857.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","SOCORRO COUNTY"," NM","1987",170,"35","053","35053"
"1858.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","TAOS COUNTY"," NM","1987",-9999,"35","055","35055"
"1859.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","TORRANCE COUNTY"," NM","1987",-9999,"35","057","35057"
"1860.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","UNION COUNTY"," NM","1987",13161,"35","059","35059"
"1861.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","VALENCIA COUNTY"," NM","1987",-9999,"35","061","35061"
"1862.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","ALL OTHER COUNTIES"," NM","1987",-9999,"35","998","35998"
"1864.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","ALBANY COUNTY"," NY","1987",82,"36","001","36001"
"1865.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","ALLEGANY COUNTY"," NY","1987",80,"36","003","36003"
"1866.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","BRONX COUNTY"," NY","1987",-9999,"36","005","36005"
"1867.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","BROOME COUNTY"," NY","1987",-9999,"36","007","36007"
"1868.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","CATTARAUGUS COUNTY"," NY","1987",43,"36","009","36009"
"1869.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","CAYUGA COUNTY"," NY","1987",6701,"36","011","36011"
"1870.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","CHAUTAUQUA COUNTY"," NY","1987",105,"36","013","36013"
"1871.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","CHEMUNG COUNTY"," NY","1987",128,"36","015","36015"
"1872.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","CHENANGO COUNTY"," NY","1987",-9999,"36","017","36017"
"1873.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","CLINTON COUNTY"," NY","1987",-9999,"36","019","36019"
"1874.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","COLUMBIA COUNTY"," NY","1987",528,"36","021","36021"
"1875.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","CORTLAND COUNTY"," NY","1987",163,"36","023","36023"
"1876.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","DELAWARE COUNTY"," NY","1987",-9999,"36","025","36025"
"1877.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","DUTCHESS COUNTY"," NY","1987",77,"36","027","36027"
"1878.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","ERIE COUNTY"," NY","1987",1291,"36","029","36029"
"1879.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","ESSEX COUNTY"," NY","1987",272,"36","031","36031"
