StPostal,Fips,Category_001,Category_002,Category_003,Category_004,Category_005,Category_006,Category_010,Category_011,Category_012,Category_013,Category_014,Category_021,Category_022,Category_023,Category_024,Category_025,Category_026,Category_027,Category_028,Category_029,Category_030,Category_031,Category_032,Category_033,Category_034,Category_035,Category_036,Category_037,Category_038,Category_039,Category_041,Category_042,Category_043,Category_044,Category_045,Category_046,Category_047,Category_048,Category_049,Category_050,Category_052,Category_053,Category_054,Category_055,Category_056,Category_057,Category_058,Category_059,Category_060,Category_061,Category_066,Category_067,Category_068,Category_069,Category_070,Category_071,Category_072,Category_074,Category_075,Category_076,Category_077,Category_092,Category_111,Category_112,Category_121,Category_122,Category_123,Category_124,Category_131,Category_141,Category_142,Category_143,Category_152,Category_176,Category_190,Category_195,Category_204,Category_205,Category_206,Category_207,Category_208,Category_209,Category_211,Category_212,Category_213,Category_214,Category_216,Category_217,Category_218,Category_219,Category_220,Category_221,Category_222,Category_223,Category_224,Category_225,Category_226,Category_227,Category_229,Category_236,Category_237,Category_238,Category_240,Category_241,Category_242,Category_243,Category_244,Category_245,Category_246,Category_247,Category_248,Category_249,Category_250,Category_254,Corn_all,Cotton_all,Sorghum_all,Soybeans_all,Barley_all,Wheat_Durum_all,Wheat_Winter_all,Oats_all,Canteloupe_all,Lettuce_all
WV,54103,15,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,14,2270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1754,0,11813,1407,647,165,90,209253,81,6,0,3764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0
WV,54105,59,0,0,2,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,3567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1029,0,7935,486,77,14,146,126179,675,4,148,9965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,2,2,0,0,0,0,0,0
WV,54107,419,0,0,73,322,0,0,0,0,0,0,0,0,75,20,0,0,0,0,0,0,0,0,0,0,0,17,5900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7067,0,20064,10092,4159,1178,198,164924,568,2,73,26086,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419,0,73,322,0,0,20,0,0,0
WV,54109,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,0,0,0,0,0,0,0,1041,0,13809,4301,1835,158,4757,283739,5429,572,26,5028,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
WI,55001,30065,0,0,3,18525,3,0,0,6276,0,0,3,0,0,1224,0,0,600,428,11,0,0,0,0,0,0,15656,917,0,0,0,7457,11403,0,0,350,0,0,110,6,0,975,0,0,0,49,22,1,0,163,0,0,0,0,245,0,0,0,0,0,0,0,28031,0,21179,5942,2890,212,149,167432,39820,12470,7824,18469,17764,23302,0,11,461,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,30065,0,3,18525,3,0,1224,428,0,0
WI,55003,2672,0,0,0,326,2,0,0,0,0,0,267,0,109,40,0,0,9,597,0,0,0,0,0,0,0,3205,10193,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,344,0,0,1,0,0,0,0,0,0,0,0,0,12907,0,20249,2353,1233,310,213,300292,31833,73479,8826,8555,163672,5363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2672,0,0,326,267,0,40,597,0,0
WI,55005,89895,0,0,64,38737,28,0,0,0,0,0,87,0,1180,1516,0,0,1058,3264,0,0,0,0,0,0,0,41209,8366,0,0,0,7433,448,0,0,0,0,0,0,0,0,0,0,0,0,2,81,0,0,263,0,0,1,0,1,0,0,0,0,0,0,0,19369,0,30449,6626,1962,914,19,211059,3042,1224,1273,75336,14528,10083,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,31,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,89936,0,64,38754,87,0,1526,3312,0,0
WI,55007,3185,0,0,0,933,38,0,0,0,0,0,654,0,458,206,0,0,25,1433,0,0,0,0,0,0,0,4382,13147,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,175,0,0,452,0,0,0,0,0,0,0,0,0,0,0,0,24813,0,39238,2806,1155,176,211,538928,94288,106210,31695,32454,67730,2146,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3185,0,0,933,654,0,206,1433,0,0
WI,55009,64084,0,0,205,20249,0,0,0,14,0,0,45,0,3,4370,0,0,7,6118,0,0,0,0,0,0,0,53263,2034,0,2,34,365,3,0,0,0,0,0,0,0,0,104,0,0,0,2,62,9,0,419,8,0,19,2,26,0,0,0,0,0,0,0,3641,0,23393,32898,14314,5730,1520,38610,268,514,660,41525,22635,4597,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,64084,0,205,20249,45,0,4370,6118,0,0
WI,55011,64683,0,0,1,27138,2,0,0,18,0,0,493,0,16,58,0,0,1336,1080,0,0,0,0,0,0,0,30985,1338,0,0,0,62,12,0,0,0,0,0,0,0,0,96,0,0,0,150,8,0,0,129,0,0,5,0,17,0,0,0,0,0,0,0,21659,0,15662,2875,646,119,224,217021,1241,48,2248,36220,21199,7329,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64683,0,1,27138,493,0,58,1080,0,0
WI,55013,13680,0,0,11,7571,177,0,0,1,0,0,8,0,339,615,0,0,1010,943,0,0,0,0,0,0,0,8072,4019,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,40915,0,28000,904,667,138,131,287248,23714,24773,16413,34458,27371,42105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13680,0,11,7571,8,0,615,943,0,0
WI,55015,48256,0,0,92,22794,0,0,0,211,0,0,31,0,0,6385,0,0,258,2462,0,0,0,0,0,0,0,36155,1607,0,0,3,1027,0,1,0,0,0,0,0,0,0,1398,0,0,0,1,0,2,0,287,0,0,2,0,6,0,0,0,0,0,0,0,49887,0,8294,9376,2492,485,805,15147,8,25,74,21466,14947,10054,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,48258,0,92,22794,33,0,6385,2462,0,0
WI,55017,108291,0,0,10,51901,10,0,0,3,0,0,389,0,37,632,0,0,2897,6264,0,0,0,0,0,0,0,52465,24437,0,0,0,883,316,0,0,0,6,0,0,0,0,222,0,0,0,128,874,0,0,1149,0,0,21,0,4,0,0,0,0,0,0,0,22079,0,30231,9361,2995,877,57,264819,4816,734,3867,22044,30039,23565,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,108308,0,10,51901,390,0,632,6280,0,0
WI,55019,128662,0,0,63,56445,0,0,0,1,0,0,586,0,614,1092,0,0,310,5781,0,0,0,0,0,0,0,87246,44562,0,0,0,17,34,0,0,0,3,0,0,0,0,0,0,0,0,3,3373,0,0,3520,1,0,11,0,22,0,0,0,0,0,0,5,3251,0,28452,4956,1314,259,50,351392,12058,3496,4730,10305,8783,18750,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,128668,0,63,56445,587,0,1092,5786,0,0
WI,55021,133198,0,0,0,51234,0,0,0,763,0,0,4,0,66,7769,0,0,238,1591,0,0,0,0,0,0,0,28737,2457,0,0,0,367,53,0,0,16,1,0,6,9,0,638,0,0,0,538,16,1,0,231,0,0,1,0,263,0,0,0,0,0,0,0,16073,0,20065,10116,2332,842,661,106721,4578,544,2096,35972,19701,61189,0,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,2,133218,0,0,51236,6,0,7769,1611,0,0
WI,55023,28829,0,0,1,16925,0,0,0,0,0,0,5,0,0,340,0,0,10,866,0,0,0,0,0,0,0,15566,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,26,2,0,0,0,0,0,0,0,0,23159,0,13357,4997,1034,148,89,212191,181,4,864,45246,14848,4479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28829,0,1,16925,5,0,340,866,0,0
WI,55025,183523,0,0,41,87314,7,0,16,507,0,0,36,0,3,13092,0,54,459,1995,0,44,9,0,0,0,0,53691,2518,0,0,1,205,127,4,0,8,8,0,0,5,0,510,0,0,0,91,101,132,7,500,0,0,1,0,22,0,0,0,0,0,0,0,24825,0,41407,49006,18854,6522,2119,144615,1266,125,4512,110575,5897,37656,0,43,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,15,0,0,31,0,12,0,3,0,0,3,0,0,0,0,0,0,0,1,183550,0,41,87372,49,0,13161,1998,0,0
WI,55027,149084,0,0,2,78405,0,0,0,3173,0,0,27,0,14,11748,0,34,124,2882,0,6,0,0,0,0,0,47633,4673,0,3,13,394,20,0,0,0,2,0,0,2,0,2193,0,0,0,109,5,36,0,142,0,0,0,0,8,0,0,0,0,0,0,0,23440,0,17330,18898,4344,1283,2469,39659,131,80,202,61456,17364,93029,0,20,1,0,0,0,0,0,0,0,0,0,0,1,0,14,0,0,0,0,14,0,3,0,3,0,1,0,0,36,0,0,0,0,0,0,0,3,149101,0,2,78443,33,0,11782,2897,0,0
WI,55029,31079,0,0,139,12118,0,0,0,0,0,0,88,0,0,6817,0,0,1,7577,0,0,0,0,0,0,0,19985,3586,0,0,86,1703,1,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,137,462,0,0,1,0,0,0,0,0,0,0,0,5039,0,15054,8398,1460,389,1478,43002,121,4618,218,68323,78962,1611,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,31080,0,139,12118,89,0,6817,7577,0,0
WI,55031,227,0,0,1,569,35,0,0,0,0,0,1,0,29,62,0,0,33,980,0,0,0,0,0,0,0,1025,3268,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3,168,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,22224,0,36766,3408,4020,1268,353,453821,63479,56475,38573,40912,125669,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,0,1,569,1,0,62,980,0,0
WI,55033,102340,0,0,2,57458,81,0,0,3,0,0,426,0,57,271,0,0,4007,4849,0,0,0,0,0,0,0,40626,5442,0,0,0,6218,2537,0,0,0,0,0,0,0,0,0,0,0,0,179,121,0,0,378,0,0,3,0,24,4,0,0,0,0,0,0,7390,0,25032,6135,1277,594,76,199045,6581,394,3436,47455,15995,14449,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,102340,0,2,57462,426,0,271,4853,0,0
WI,55035,55180,0,0,1,24089,118,0,0,2,0,0,144,0,11,242,0,0,2921,3295,0,0,0,0,0,0,0,26767,6319,0,0,0,306,34,0,0,0,33,0,0,0,0,0,0,0,0,210,103,0,0,280,0,0,18,0,22,0,0,0,0,0,0,0,5565,0,22743,10415,3975,1665,107,178233,12890,4221,3948,28436,9391,11282,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,55180,0,1,24090,144,0,242,3296,0,0
WI,55037,605,0,0,0,327,0,0,0,0,0,0,2,0,6,129,0,0,0,545,0,0,2,0,0,0,0,2552,2995,0,0,0,26,18,0,0,0,0,0,0,0,0,8,0,0,0,0,51,0,0,92,0,0,0,1,17,0,0,0,0,0,0,0,8087,0,9090,635,144,50,70,171433,3259,11278,1995,2338,97040,5539,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,605,0,0,327,2,0,129,545,0,0
WI,55039,110601,0,0,24,54962,0,0,0,4922,0,0,76,0,0,10749,0,4,228,2807,0,1,0,0,0,0,0,51963,3571,0,3,256,875,13,0,0,0,0,0,0,2,0,3619,0,0,0,7,3,3,0,200,0,0,2,0,10,0,0,0,0,0,0,0,27747,0,16212,18017,5534,1840,2115,31445,473,21,420,46524,29747,64826,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,34,0,0,0,0,15,0,0,0,0,0,0,0,2,110635,0,24,54968,112,0,10753,2807,0,0
WI,55041,632,0,0,0,572,0,0,0,0,0,0,51,0,6,217,0,0,0,606,0,0,0,0,0,0,0,2813,3677,0,0,0,93,131,0,0,0,0,0,0,0,0,30,0,0,0,0,320,0,0,45,0,0,0,0,18,0,0,0,0,0,0,0,23849,0,18048,1539,224,82,85,323182,10702,19437,1980,1225,242403,17365,0,341,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,632,0,0,572,51,0,217,606,0,0
WI,55043,132941,0,0,22,59754,2,0,1,3,46,0,75,0,1,2395,0,0,96,4065,0,0,0,0,0,0,0,41376,1522,0,0,0,1,6,0,0,2,0,0,0,0,0,3,0,0,0,3,14,16,0,63,0,0,4,0,12,0,0,0,0,0,0,0,22870,0,26714,13597,2068,328,553,231314,1258,9,1303,194376,15627,4853,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132941,0,22,59754,75,0,2395,4065,0,0
WI,55045,95150,0,0,17,52613,1,0,4,569,0,0,35,0,0,5939,0,8,48,1763,0,6,0,0,0,0,0,31559,1032,0,0,0,74,18,0,0,0,1,0,0,0,0,224,0,0,0,2,33,47,0,36,0,0,1,0,0,0,0,0,0,0,0,0,626,0,14093,7051,1076,404,559,54536,144,7,1176,98176,2294,4603,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,2,35,5,0,1,10,7,0,62,0,0,0,0,0,0,0,0,0,0,0,95197,0,27,52683,42,0,5992,1830,0,0
WI,55047,53032,0,0,0,20585,0,0,0,2602,0,0,49,0,52,4451,0,1,162,1130,0,0,0,0,0,0,0,15446,1328,0,0,8,1171,41,0,0,0,0,0,0,5,0,2061,0,0,0,260,3,1,0,367,0,0,0,0,115,0,0,0,0,0,0,0,17812,0,6893,4262,550,202,652,33017,993,89,132,11635,8793,55595,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,24,53032,0,0,20610,73,0,4452,1130,0,0
WI,55049,64781,0,0,10,38493,6,0,4,38,170,0,50,0,22,4084,0,0,50,1122,0,0,0,0,0,0,0,27170,1146,0,0,0,14,1010,0,0,9,0,0,0,0,0,13,0,0,0,10,102,9,39,26,0,0,1,1,3,0,0,0,0,0,0,0,3883,0,19241,5158,942,174,438,174530,1496,50,1666,131805,8294,5453,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,33,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,64816,0,10,38493,52,0,4117,1122,0,0
WI,55051,710,0,0,0,53,1,0,0,0,0,0,43,0,5,14,0,0,2,160,0,0,0,0,0,0,0,283,2707,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,84,0,0,1,0,2,0,0,0,0,0,0,0,33972,0,15104,1440,242,72,44,234986,7392,26767,4198,973,173214,11191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,710,0,0,53,43,0,14,160,0,0
WI,55053,55428,0,0,12,24858,0,0,0,23,0,0,65,0,25,322,0,0,793,1894,0,0,0,0,0,0,0,26058,3166,0,0,0,12,1,0,0,0,1,0,0,0,0,8,0,0,0,5,42,0,0,314,0,0,2,0,417,0,0,0,0,0,0,0,10421,0,27407,3809,890,208,428,318197,57797,9939,10395,27445,20169,39474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,55428,0,12,24858,65,0,322,1894,0,0
WI,55055,88502,0,0,15,55380,8,0,1,194,0,0,53,0,1,6541,0,469,75,814,0,21,1,0,0,0,0,19582,1529,0,1,0,62,7,0,0,0,0,0,0,0,0,199,0,0,0,445,11,1249,0,273,0,0,2,0,11,0,0,0,0,0,0,0,17458,0,12007,15124,3707,1282,1043,41832,236,93,331,36289,22025,46082,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,16,0,0,0,0,0,0,13,0,2,0,1,0,0,9,0,0,0,0,0,0,0,0,88504,0,15,55850,55,0,7010,815,0,0
WI,55057,44007,0,0,7,26896,8,0,0,1289,0,0,4,0,31,1627,0,2,101,572,0,0,0,0,0,0,0,14758,860,0,0,0,1164,3796,0,0,308,0,0,0,93,0,47,0,0,0,1,147,0,3,181,0,0,1,31,11,0,0,0,0,0,0,0,25423,0,23393,5767,1588,469,180,208063,21409,5075,10120,29735,47047,40293,0,113,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,1,0,0,0,25,0,0,0,0,0,0,0,0,0,44008,0,7,26898,5,0,1629,572,0,0
WI,55059,34585,0,0,0,25258,0,0,0,134,0,0,21,0,0,4928,0,10,6,80,0,40,0,0,0,0,0,5538,1059,0,9,0,134,0,1,0,0,0,0,0,0,0,16,0,0,0,2,2,236,0,38,0,0,0,0,2,0,0,0,0,0,0,0,4597,0,12528,14300,9912,3764,2159,29119,22,487,153,15891,7075,4807,0,1,0,0,0,0,0,0,0,0,22,0,0,11,0,0,9,0,0,0,0,0,39,0,0,0,0,0,0,951,0,0,0,0,0,14,0,0,34585,0,0,25268,21,0,4938,80,0,0
WI,55061,53653,0,0,145,11641,73,0,0,0,0,0,83,0,0,5532,0,0,15,8127,0,0,0,0,0,0,0,33738,3055,0,0,148,1300,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,55,6,0,1,0,0,0,0,0,0,0,0,0,637,0,5017,7369,977,283,727,12663,14,3956,134,41271,28560,668,0,312,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53669,0,145,11641,83,0,5532,8143,0,0
WI,55063,31838,0,0,0,12540,0,0,0,87,0,0,6,0,9,68,0,0,939,680,0,0,0,0,0,0,0,13106,1535,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,2,3,0,0,76,0,0,1,0,5,0,0,0,0,0,0,0,19843,0,10046,12772,6982,2042,85,142847,3041,93,1000,25830,13878,7784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31838,0,0,12540,6,0,68,680,0,0
WI,55065,121890,0,0,11,58391,0,0,6,4,1,0,70,0,32,3131,0,0,197,1360,0,0,0,0,0,0,0,25587,886,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,53,10,0,5,0,0,0,0,1,0,0,0,0,0,0,0,722,0,14453,4426,619,127,601,49766,100,10,580,121481,376,1212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,121891,0,11,58391,71,0,3131,1360,0,0
WI,55067,15210,0,0,0,7647,0,0,0,3,0,0,622,0,153,2668,0,0,8,10437,0,0,0,0,0,0,0,20492,5411,0,0,0,3837,8988,0,0,0,0,0,0,0,0,978,0,0,0,8,2380,0,0,216,0,0,0,0,112,0,0,0,0,0,0,1,11125,0,19795,3152,513,316,68,299913,3793,20758,1562,3570,110336,13927,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15210,0,0,7647,622,0,2668,10437,0,0
WI,55069,11224,0,0,1,5536,0,0,0,8,0,0,46,0,11,510,0,0,29,2158,0,0,2,0,0,0,0,16357,9676,0,0,0,10,115,0,0,0,0,0,7,0,0,50,0,0,0,73,743,0,0,854,1,0,0,0,525,0,0,0,0,0,0,1,16466,0,21421,4175,1048,383,103,305960,10471,30670,3470,4761,110369,23258,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11224,0,1,5536,46,0,510,2158,0,0
WI,55071,72209,0,0,32,26200,4,0,0,32,0,0,142,0,1,11160,0,0,73,8837,0,0,0,0,0,0,0,57465,3076,0,0,297,1673,0,0,0,0,0,0,0,0,0,317,0,0,0,0,2,0,0,134,0,0,1,0,2,0,0,0,0,0,0,0,3398,0,14094,15996,5167,1412,1776,31303,24,1822,250,65609,50419,8086,0,69,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,72211,0,32,26200,142,0,11160,8839,0,0
WI,55073,129194,0,0,47,56128,125,0,0,125,0,0,887,0,551,2658,0,0,853,10766,0,0,45,0,0,0,0,112162,50366,70,1,1,354,1557,0,0,2,0,0,5,11,0,702,0,0,3,952,4513,2,5,4782,17,0,0,0,912,0,0,0,0,0,0,34,21216,0,45733,16335,4818,2461,235,421721,10197,6938,4316,15798,58230,22390,0,261,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,162,0,0,2,0,1,0,0,0,0,26,2,0,35,0,0,0,1,0,129357,0,47,56128,888,0,2820,10766,0,0
WI,55075,43678,0,0,6,7522,3,0,0,69,0,0,28,0,30,2087,0,0,117,1737,0,0,1,0,0,0,0,23945,8682,0,0,1,745,459,0,0,1,0,0,0,0,0,8,0,0,0,0,20,0,0,299,16,0,2,1,14,0,0,0,0,0,0,0,20991,0,39885,6435,2449,833,844,371088,7106,13777,3465,18996,321714,17661,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,58,0,0,42,0,0,0,0,0,0,7,23,0,6,0,0,0,0,0,43736,0,6,7522,28,0,2145,1737,0,0
WI,55077,38975,0,0,5,15885,0,0,0,620,0,0,1,0,69,1622,0,1,238,678,0,0,0,0,0,0,0,16667,1418,0,0,0,214,333,0,0,2,0,0,139,2,0,271,0,0,0,1001,6,18,0,272,0,0,0,0,1680,0,0,0,0,0,0,0,8528,0,11887,3591,503,89,134,89756,8849,979,1086,8171,27341,56118,0,2,62,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,38975,0,5,15886,1,0,1623,678,0,0
WI,55078,124,0,0,0,52,0,0,0,0,0,0,0,0,0,7,0,0,0,32,0,0,0,0,0,0,0,87,60,0,0,0,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,12,0,0,0,0,0,0,0,4870,0,9029,306,86,27,5,103256,4733,4708,1506,2320,100577,1767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,124,0,0,52,0,0,7,32,0,0
WI,55079,2264,0,0,0,2327,0,0,0,9,0,0,1,0,0,670,0,0,2,41,0,13,0,0,0,0,0,572,271,0,0,0,29,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,14,0,41,0,0,0,0,1,0,0,0,0,0,0,0,706,0,20394,48666,37882,16406,819,13421,1,84,356,3575,5612,937,0,3,0,0,0,0,0,0,0,0,15,0,0,70,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,115,0,0,0,0,0,4,0,0,2264,0,0,2327,1,0,670,41,0,0
WI,55081,61029,0,0,2,24692,0,0,0,1,0,0,11,0,8,507,0,0,190,1860,0,0,0,0,0,0,0,34643,1098,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,73,0,0,464,0,0,0,2,7,0,0,0,0,0,0,0,5736,0,24489,10499,2693,491,890,284005,18704,1635,5078,83023,6132,13220,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,113,0,0,0,0,0,0,0,0,0,61032,0,2,24692,14,0,507,1860,0,0
WI,55083,70314,0,0,9,23452,12,0,0,30,0,0,58,0,12,3020,0,12,91,2864,0,0,1,0,0,0,0,40131,7632,0,0,0,2640,505,0,0,1,0,0,7,0,0,8,0,0,0,77,105,0,0,1296,10,0,6,8,147,0,0,0,0,0,0,0,13990,0,29840,5922,1652,346,775,214865,12378,3260,1948,18016,178127,17320,0,30,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,16,2,0,11,0,0,0,0,0,0,7,5,0,41,0,0,0,0,0,70332,0,9,23464,58,0,3048,2866,0,0
WI,55085,690,0,0,0,924,0,0,0,1,0,0,6,0,1,1054,0,0,3,2520,0,0,0,0,0,0,0,1074,1384,0,0,0,173,1368,0,0,0,0,0,0,0,0,496,0,0,0,6,382,0,0,178,0,0,0,0,153,0,0,0,0,0,0,2,79336,0,24889,4295,1175,533,132,233718,14561,73353,3522,1618,292333,50969,0,101,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,690,0,0,924,6,0,1054,2520,0,0
WI,55087,87467,0,0,5,51876,0,0,0,18,0,0,141,0,0,4280,0,2,22,2567,0,0,0,0,0,0,0,44209,3141,0,6,3,274,4,15,0,0,0,0,0,0,0,55,0,0,0,17,68,17,0,542,0,0,20,0,18,0,0,0,0,0,0,0,4466,0,19103,25686,10267,3711,1628,48151,368,254,350,36667,39138,27378,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,590,0,0,0,0,0,0,0,0,87468,0,5,51878,142,0,4282,2567,0,0
