StPostal,Fips,Category_001,Category_002,Category_003,Category_004,Category_005,Category_006,Category_010,Category_011,Category_012,Category_013,Category_014,Category_021,Category_022,Category_023,Category_024,Category_025,Category_026,Category_027,Category_028,Category_029,Category_030,Category_031,Category_032,Category_033,Category_034,Category_035,Category_036,Category_037,Category_038,Category_039,Category_041,Category_042,Category_043,Category_044,Category_045,Category_046,Category_047,Category_048,Category_049,Category_050,Category_051,Category_052,Category_053,Category_054,Category_055,Category_056,Category_057,Category_058,Category_059,Category_060,Category_061,Category_066,Category_067,Category_068,Category_069,Category_070,Category_071,Category_072,Category_074,Category_075,Category_076,Category_077,Category_092,Category_111,Category_112,Category_121,Category_122,Category_123,Category_124,Category_131,Category_141,Category_142,Category_143,Category_152,Category_176,Category_190,Category_195,Category_204,Category_205,Category_206,Category_207,Category_208,Category_209,Category_210,Category_211,Category_212,Category_213,Category_214,Category_216,Category_217,Category_218,Category_219,Category_220,Category_221,Category_222,Category_223,Category_224,Category_225,Category_226,Category_227,Category_229,Category_230,Category_231,Category_232,Category_233,Category_234,Category_235,Category_236,Category_237,Category_238,Category_239,Category_240,Category_241,Category_242,Category_243,Category_244,Category_245,Category_246,Category_247,Category_248,Category_249,Category_250,Category_254,Corn_all,Cotton_all,Sorghum_all,Soybeans_all,Barley_all,Wheat_Durum_all,Wheat_Winter_all,Oats_all,Canteloupe_all,Lettuce_all
TN,47063,4970,0,0,0,2431,0,0,86,17,0,0,0,0,1,332,0,208,4,36,0,0,0,0,0,0,0,7,15483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2157,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,36612,0,54903,24951,7825,2630,1098,149969,12027,4448,419,184766,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5430,0,2,2639,0,0,998,40,0,0
TN,47065,3048,0,0,0,2272,0,0,13,1,0,0,0,0,1,361,0,707,1,6,0,0,0,0,0,0,0,5,9139,0,0,0,58,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,270,0,1803,0,0,0,0,0,0,0,0,0,0,0,0,92771,0,222709,144514,44523,27170,721,657910,94641,86680,12788,242213,10580,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1466,2,0,0,0,0,0,0,0,0,101,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4516,0,101,2980,0,0,2635,9,0,0
TN,47067,294,0,0,0,107,0,0,2,0,0,0,0,0,0,42,0,15,2,31,0,0,0,0,0,0,0,0,5544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3534,0,30324,10197,1121,273,135,401101,9823,19669,128,160795,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,122,0,0,99,31,0,0
TN,47069,33755,37455,0,6,110958,2,0,0,0,1,0,0,0,0,1083,0,15307,0,1,0,0,0,0,0,0,0,0,185062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,5728,0,0,0,0,0,0,0,0,0,0,0,0,21472,0,60932,14354,2897,867,28,728104,76982,46106,225123,132907,229068,909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33762,37455,6,126265,0,0,16397,1,0,0
TN,47071,26134,2486,0,1760,109569,0,121,5,0,0,0,0,0,0,585,0,8218,0,0,1,0,0,0,0,0,0,1,42915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3807,0,967,0,0,0,0,0,0,0,0,0,0,0,0,67768,0,56446,14794,3824,1499,889,729953,110720,27486,149205,241957,105668,9290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26144,2486,1762,117787,0,0,8815,0,0,0
TN,47073,3436,0,0,0,921,0,0,382,0,0,0,0,0,0,138,0,27,4,43,0,0,0,0,0,0,0,7,28562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,28691,0,85681,27566,6111,1826,1097,763945,24988,19419,548,443817,53,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3568,0,0,952,4,0,297,43,0,0
TN,47075,112853,246391,30,1347,358759,0,0,0,5,0,0,0,0,0,428,0,107333,0,0,0,0,0,0,0,0,0,16,72521,0,0,0,12,0,13,0,0,9,0,0,0,0,0,0,13,0,0,0,0,2300,0,1979,0,1,0,0,0,0,0,316,0,0,0,0,12633,0,56763,20510,3515,1092,30,105288,2335,614,26409,83009,320222,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,112853,246438,1347,466139,0,0,107761,0,0,0
TN,47077,41404,6798,0,72,109689,0,0,0,0,1,0,0,0,0,235,0,6849,0,0,0,0,0,0,0,0,0,0,24627,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,12,0,717,0,0,0,0,0,0,0,0,0,0,0,0,21214,0,70109,7561,2453,985,110,797129,77087,2079,11520,317940,14835,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,41418,6798,72,116540,0,0,7097,1,0,0
TN,47079,149301,4797,0,117,139044,0,0,0,1,9,0,0,0,0,637,0,57516,0,1,1,0,0,0,0,0,0,92,24779,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,73,0,2851,0,0,0,0,0,0,0,0,0,0,0,0,97071,0,69780,7427,3252,1330,89,763198,28726,6,1209,269578,85964,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,149304,4797,117,196564,0,0,58156,5,0,0
TN,47081,6001,2,0,7,16888,0,0,56,0,0,0,0,0,0,108,0,1320,0,0,102,0,0,0,0,0,0,7,48689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,520,0,0,0,0,0,0,0,0,0,0,0,0,6740,0,47883,3416,1203,357,88,1335153,23873,594,2760,266253,812,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,6160,2,7,18342,0,0,1453,0,0,0
TN,47083,1005,0,0,1,884,0,0,4,0,0,0,0,0,0,53,0,72,0,0,0,0,0,0,0,0,0,12,11067,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2924,0,0,0,0,0,0,0,0,0,0,0,0,18894,0,16861,1052,377,76,64,466347,4006,4,464,68485,2656,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1112,0,1,957,1,0,232,0,0,0
TN,47085,16643,28,0,17,36548,2,0,2,0,2,0,0,0,0,206,0,1475,0,0,15,0,0,0,0,0,0,24,28870,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,2265,0,0,0,0,0,0,0,0,0,0,0,0,81188,0,38430,5654,3295,1649,376,1174165,12309,30,1497,169889,26784,695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16676,28,17,38023,0,0,1714,0,0,0
TN,47087,2322,0,0,8,1792,0,1,36,0,0,0,0,0,0,8,0,49,0,0,0,0,0,0,0,0,0,4,4059,0,0,0,19,0,122,0,0,0,0,0,0,0,0,5,0,0,0,0,0,16,0,75,0,0,0,0,0,0,0,0,0,0,0,0,28927,0,39110,11065,1308,171,42,663897,38238,2021,256,125797,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2377,0,8,1841,0,0,112,0,0,0
TN,47089,7437,0,0,32,5353,0,0,567,14,0,0,0,0,3,393,0,2192,2,16,0,0,0,0,0,0,0,79,25276,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,46,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,88240,0,59974,14875,3703,920,11700,312234,24261,7413,994,337153,91,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1405,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8843,0,38,7545,0,0,3996,17,0,0
TN,47091,2580,0,0,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,13,11785,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,11073,0,34639,2632,863,251,132,671181,17289,3507,1315,113583,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2607,0,0,0,0,0,30,0,0,0
TN,47093,2142,0,0,0,833,0,0,30,0,0,0,0,0,0,115,0,639,0,0,0,0,0,0,0,0,0,3,16724,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,49056,0,271621,210050,86480,29782,1896,467773,37939,17367,764,318559,890,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2560,0,0,1474,0,0,1166,8,0,0
TN,47095,32920,10904,660,695,248523,0,0,0,0,0,0,0,0,0,1251,0,30874,0,0,0,0,0,0,0,0,0,287,843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,2923,0,0,0,0,0,0,0,0,0,0,0,0,86309,0,17326,3382,723,250,169,5479,4,1,529,4128,108648,865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,32920,10908,695,279401,0,0,32125,0,0,0
TN,47097,47907,37531,120,183,489007,1,0,0,0,0,0,0,0,0,374,0,34481,0,0,0,0,0,0,0,0,0,7,22183,0,0,0,95,0,1,0,0,25,0,0,0,0,0,0,2,0,0,0,0,323,0,8133,0,3,0,0,0,0,0,24,0,0,0,0,112080,0,48786,10983,3259,1390,119,170935,187,69,10059,144874,316041,765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,39,0,0,0,0,0,0,0,0,47907,37547,183,523504,0,0,34855,0,0,0
TN,47099,66494,959,0,4,50218,4,4,5,0,466,0,0,0,0,686,0,28883,0,14,4,0,0,0,0,0,0,27,63950,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,121,0,0,0,0,0,0,0,0,0,0,0,0,3053,0,86414,16157,4255,2082,95,759998,36401,8044,21519,627348,832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,66711,959,4,79105,0,0,29783,15,0,0
TN,47101,1612,1,0,0,1699,0,0,1,0,0,0,0,0,0,39,0,220,0,0,1,0,0,0,0,0,0,3,12390,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22,0,0,0,0,0,0,0,0,0,0,0,0,1201,0,27626,3003,895,230,6,599576,26012,1057,6367,130775,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1615,1,0,1919,0,0,262,0,0,0
TN,47103,50990,21015,0,0,74197,1,1,10,0,0,0,0,0,0,554,0,23313,23,1,123,0,0,0,0,0,0,72,46520,0,0,0,0,0,20,0,0,0,0,0,0,0,0,2,0,0,0,0,0,504,0,590,0,27,0,0,0,0,0,0,0,0,0,0,4205,0,77018,14336,4554,1596,288,554688,49275,19714,15822,680052,2448,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,0,0,248,0,0,0,0,0,0,5,0,0,0,23,10,0,0,0,0,0,0,0,0,0,8,51299,21015,5,97551,8,0,24171,24,0,0
TN,47105,6217,0,0,45,6646,0,0,20,0,0,0,3,0,1,974,0,5659,24,21,0,0,0,0,0,0,0,20,31390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,119,0,0,0,0,0,0,0,0,0,0,0,0,51799,0,63852,29940,8455,2698,503,215715,19016,15151,9413,238734,1630,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2977,273,0,0,0,0,0,0,0,0,51,0,0,0,1,0,0,0,0,0,0,0,0,0,0,257,9467,0,96,12563,260,0,9661,295,0,0
TN,47107,11365,0,0,0,10098,0,0,96,0,0,0,1,0,1,1459,0,6522,64,1,0,0,0,0,0,0,0,130,48953,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,0,1571,0,0,0,0,0,0,0,0,0,0,0,0,6654,0,86702,23709,7577,3412,354,453053,76234,37675,36762,425372,1912,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3751,41,0,0,0,0,0,0,0,0,290,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,15157,0,290,16625,3,0,12022,45,0,0
TN,47109,28144,14213,0,1,100552,0,0,0,12,4,0,0,0,0,15,0,1093,0,0,0,0,0,0,0,0,0,0,69819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,1530,0,0,0,0,0,0,0,0,0,0,0,0,11883,0,76858,12348,3471,1000,105,630137,138868,55517,227347,179518,60801,564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28239,14213,3,101646,0,0,1204,0,0,0
TN,47111,6081,15,0,0,3279,0,0,6307,0,0,0,0,0,0,95,0,2341,0,0,0,0,0,0,0,0,0,1,50048,0,0,0,20,0,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,76,0,10,0,0,0,0,0,0,0,0,0,0,0,0,121,0,42612,2547,2271,846,34,530387,4649,837,32,231066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,6405,15,0,5644,24,0,2760,0,0,0
TN,47113,93960,87233,0,54,169556,0,0,0,10,1,0,0,0,0,143,0,32230,0,2,0,0,0,0,0,0,0,4,84729,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,156,0,1189,0,0,0,0,0,0,0,0,0,0,0,0,12575,0,111092,39693,14760,7508,103,578584,17377,7114,44945,188364,116014,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93966,87233,54,201786,0,0,32379,2,0,0
TN,47115,5401,50,0,0,20831,0,1,0,0,0,0,0,0,0,918,0,2871,1,5,3,0,0,0,0,0,0,0,16612,0,0,0,143,0,22,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,45055,0,51621,21713,4266,1307,484,1021912,52431,34762,24766,163745,5478,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5686,50,0,23703,0,0,4074,6,0,0
TN,47117,17302,2,0,0,9157,1,0,4,0,3,0,4,0,0,1554,0,5528,2,0,51,0,0,0,0,0,0,383,37834,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,22,162,45,0,0,0,0,0,0,0,0,0,0,0,0,1455,0,62180,11213,3375,1278,270,382077,73372,37283,3191,433843,245,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,0,0,0,0,0,0,0,0,0,10,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,17731,2,10,14755,4,0,7521,70,0,0
TN,47119,26185,2,0,3,32428,1,0,7,0,0,0,0,0,0,957,0,11915,10,1,20,0,0,0,0,0,0,195,59866,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,121,0,142,0,0,0,0,0,0,0,0,0,0,0,0,8795,0,98097,32684,9702,3747,245,755190,54880,28044,3236,642807,1414,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354,0,0,0,0,0,0,0,0,0,243,0,0,0,118,0,0,0,0,0,0,0,0,0,0,10,26539,2,246,44471,10,0,13469,119,0,0
TN,47121,4477,0,0,0,1522,0,0,16,0,0,0,0,0,1,1435,0,92,1,1,1,0,0,0,0,0,0,3,22665,0,0,0,23,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,315,0,0,0,0,0,0,0,0,0,0,0,0,58355,0,25216,4530,786,210,96,253501,49249,19972,11349,163200,5723,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,553,6,0,0,0,0,0,0,0,0,109,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,5036,0,109,1741,0,0,2189,134,0,0
TN,47123,8283,0,0,1,11720,0,0,40,0,0,0,27,0,1,734,0,7972,30,217,0,0,0,0,0,0,0,182,42139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,976,0,0,0,0,0,0,0,0,0,0,0,0,46706,0,82751,14186,5209,1874,532,1019562,212400,50982,18903,347572,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4468,48,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,12799,0,15,19718,53,0,13188,265,0,0
TN,47125,72327,11,0,19,51855,0,0,1221,0,3,0,0,0,0,1983,0,29095,2,10,1,0,0,0,0,0,0,212,37071,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,752,0,0,0,0,0,0,0,0,0,0,0,0,15358,0,115013,50947,17989,7660,457,790810,20214,57,244,334338,15713,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1302,72347,11,19,82252,1302,0,31098,10,0,0
TN,47127,2322,47,0,0,3321,0,0,12,0,0,0,0,0,0,200,0,1001,0,0,0,0,0,0,0,0,0,11,4137,0,0,0,1,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3293,0,19526,1770,687,260,13,174199,6886,2668,4639,149687,472,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2330,47,0,4324,2,0,1209,0,0,0
TN,47129,447,0,0,0,526,0,0,6,0,0,0,0,0,0,97,0,30,7,0,0,0,0,0,0,0,0,2,14761,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2788,0,75085,19950,4617,464,714,944435,31698,194214,2282,210961,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,549,0,14,556,0,0,243,0,0,0
TN,47131,240932,7413,29,1202,528511,4,0,0,0,0,0,0,0,0,381,0,48554,0,0,0,0,0,0,0,0,0,41,23180,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,1017,0,0,0,0,0,0,0,2,0,0,0,0,28157,0,75350,11409,3658,2071,18,233984,123,5,504,195840,195006,581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,240932,7425,1202,577077,0,0,48935,0,0,0
TN,47133,4246,1,0,21,3469,0,0,1,0,0,0,0,0,0,300,0,398,0,0,7,0,0,0,0,0,0,0,69896,0,0,0,129,0,1391,0,0,0,0,0,0,0,0,6,0,0,0,0,0,108,0,153,0,0,0,0,0,0,0,0,0,0,0,0,4456,0,66963,26474,4438,893,197,766201,12383,13959,2301,272608,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4483,1,21,3872,0,0,935,5,0,0
TN,47135,5640,6,0,9,10647,0,0,3,0,0,0,0,0,0,223,0,468,0,0,2,0,0,0,0,0,0,56,34010,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,0,335,0,0,0,0,0,0,0,0,0,0,0,0,23215,0,28347,1255,585,281,198,985747,13654,168,6293,89882,15587,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5642,6,9,11115,0,0,693,0,0,0
TN,47137,788,0,0,8,411,0,1,14,0,0,0,0,0,0,139,0,233,2,0,3,0,0,0,0,0,0,7,28279,0,0,0,10,0,219,0,0,0,0,0,0,0,0,7,0,0,0,0,0,24,0,14,0,0,0,0,0,0,0,0,0,0,0,0,33769,0,20843,8171,1571,189,81,305513,2918,19872,317,78789,85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,901,0,8,647,0,0,485,3,0,0
TN,47139,2542,0,0,0,4138,0,0,14,0,0,0,0,0,0,396,0,7694,4,2,0,0,0,0,0,0,0,11,4206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4141,0,172,0,0,0,0,0,0,0,0,0,0,0,0,14708,0,46866,5781,1197,271,405,746826,233367,44680,9565,141440,645,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3865,8,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,6415,0,8,11841,8,0,11963,11,0,0
TN,47141,2279,2,0,25,4623,0,0,0,0,0,0,0,0,0,279,0,1323,0,0,0,0,0,0,0,0,0,5,27191,0,0,0,251,0,2169,0,0,0,0,0,0,0,0,27,0,0,0,0,0,352,0,1017,0,0,0,0,0,0,0,0,0,0,0,0,4771,0,92725,55614,18523,5483,274,651147,16599,13809,1521,257141,114,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1176,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3455,2,25,5951,0,0,2778,5,0,0
TN,47143,6554,0,0,81,1523,0,0,33,0,0,0,0,0,6,1581,0,54,2,2,0,0,0,0,0,0,0,26,20185,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,227,0,0,0,0,0,0,0,0,0,0,0,0,57515,0,43118,17604,5139,2276,739,424889,89695,38686,8619,245066,3488,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,411,2,0,0,0,0,0,0,0,0,393,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,6967,0,474,1587,0,0,2439,14,0,0
TN,47145,914,0,0,0,285,0,0,6,0,0,0,0,0,1,331,0,131,13,0,0,0,0,0,0,0,0,10,10985,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,96,0,0,0,0,0,0,0,0,0,0,0,0,99099,0,85593,42823,14598,6034,735,592453,26003,22392,11774,218164,4118,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,4,0,0,0,0,0,0,0,0,42,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,1085,0,42,428,3,0,671,13,0,0
TN,47147,138388,0,0,47,61745,0,0,1652,0,0,0,6,0,0,1629,0,103846,0,0,0,0,0,0,0,0,0,1020,102532,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1043,0,89,0,0,0,0,0,0,0,0,0,0,0,0,2033,0,87858,15026,5585,2759,131,414025,7017,697,65,421646,238,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1579,138882,0,47,167170,1585,0,105969,0,0,0
TN,47149,15671,2763,0,4,39672,0,0,136,0,1,0,0,0,0,2433,0,9236,0,108,3,0,0,0,0,0,0,31,27547,0,0,0,4,0,169,0,0,1,0,0,0,0,0,0,0,0,0,0,0,29,0,2589,0,0,0,0,0,0,0,0,0,0,0,0,23695,0,151802,122363,38674,14133,3510,396192,199520,51014,14972,678616,423,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,118,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8,15924,2763,122,48924,8,0,12040,116,0,0
TN,47151,226,0,0,0,417,0,0,6,0,0,0,0,0,0,9,0,48,0,0,0,0,0,0,0,0,0,0,6805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4712,0,64286,15260,5237,1629,1091,1117131,4816,164274,647,147785,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,0,13,465,0,0,154,0,0,0
TN,47153,3133,1,0,0,702,0,0,0,0,0,0,0,0,0,440,0,975,0,26,0,0,0,0,0,0,0,0,3422,0,0,0,158,0,7,0,0,3,200,0,0,0,0,0,0,0,0,0,0,2,0,220,0,0,0,0,0,0,0,0,0,0,0,0,1936,0,23103,7670,1720,440,335,453650,82796,31040,10146,142736,578,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3158,1,0,1677,0,0,1440,26,0,0
