StPostal,Fips,Category_001,Category_002,Category_003,Category_004,Category_005,Category_006,Category_010,Category_011,Category_012,Category_013,Category_021,Category_022,Category_023,Category_024,Category_025,Category_026,Category_027,Category_028,Category_029,Category_030,Category_031,Category_032,Category_033,Category_034,Category_036,Category_037,Category_038,Category_041,Category_042,Category_043,Category_044,Category_045,Category_046,Category_047,Category_048,Category_049,Category_052,Category_053,Category_054,Category_056,Category_057,Category_058,Category_059,Category_061,Category_063,Category_066,Category_067,Category_068,Category_069,Category_070,Category_071,Category_072,Category_075,Category_076,Category_082,Category_087,Category_092,Category_111,Category_112,Category_121,Category_122,Category_123,Category_124,Category_131,Category_141,Category_142,Category_143,Category_152,Category_176,Category_190,Category_195,Category_204,Category_205,Category_206,Category_207,Category_208,Category_209,Category_210,Category_211,Category_212,Category_213,Category_214,Category_216,Category_217,Category_218,Category_219,Category_220,Category_221,Category_222,Category_223,Category_224,Category_225,Category_226,Barley_all,Canteloupe_all,Corn_all,Cotton_all,Lettuce_all,Oats_all,Sorghum_all,Soybeans_all,Wheat_Durum_all,Wheat_Winter_all
SD,46117,6254,0,0,10702,71,8155,0,0,0,0,137,0,20158,76756,150,0,0,1005,2267,0,0,2,138,0,507,0,0,0,36,0,0,0,0,18,0,0,0,22,0,0,0,0,0,11299,1,0,0,0,0,0,0,0,0,0,0,8,0,43051,0,10392,2113,329,94,111,314,158,2,22,771171,3590,1806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,6254,0,0,1005,10702,71,0,76756
SD,46119,75292,0,0,3912,10692,80408,0,0,0,0,9,0,69080,135162,5,0,1,627,11564,0,0,0,6,0,1701,0,0,0,1055,0,0,0,0,0,0,0,0,286,0,0,0,0,0,917,2,0,0,0,0,0,0,0,0,0,0,329,0,40305,0,24184,2915,298,49,67,38,6,0,1,225620,171,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,75292,0,0,627,3912,10692,0,135162
SD,46121,8058,0,0,1063,239,676,0,0,0,0,16,13,646,5527,46,0,76,927,1257,0,0,0,7,0,3585,0,0,0,1157,0,0,0,0,298,0,0,0,6,0,0,0,0,0,498,0,0,0,0,0,0,0,0,0,0,0,3,0,1630,0,12280,3041,194,24,205,4812,1884,17698,4,803355,10722,10220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,8058,0,0,927,1063,239,13,5527
SD,46123,52747,0,0,11601,2700,6075,0,0,0,0,9,4,5425,61429,6,1,144,1419,1083,0,0,0,2,0,12972,0,0,0,1,0,0,0,0,3,0,0,0,674,0,0,0,0,0,1558,0,0,0,0,0,0,0,0,0,0,0,33,0,3555,0,39135,2243,336,139,9,2271,124,9,1,810054,13721,5712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,52747,0,0,1419,11601,2701,4,61430
SD,46125,151067,0,0,31,105109,0,0,0,0,0,0,0,608,12625,0,0,0,511,4,0,0,0,0,0,15095,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,1577,0,775,0,25788,1323,311,75,40,4152,1,0,9,69757,99,6231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151067,0,0,511,31,105109,0,12625
SD,46127,124846,0,0,71,79798,0,0,0,0,0,0,0,45,709,0,0,2,229,1,0,0,0,0,0,6400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,156,0,4141,0,22566,2987,1189,227,70,8206,2,35,22,35911,704,10561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124846,0,0,229,71,79798,0,709
SD,46129,48486,0,0,248,17725,11491,0,0,0,0,126,5,53587,8130,4,0,1,2311,34,0,0,15,1,0,2212,0,0,0,1,0,0,0,0,0,0,0,0,441,0,0,0,0,0,920,1,0,0,0,0,0,0,0,0,0,0,563,0,21657,0,17188,2319,462,114,219,117,2,0,13,287114,454,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,48486,0,0,2311,248,17725,5,8130
SD,46135,89738,0,0,9,63193,2,0,0,0,0,1,0,348,9478,0,0,1,411,6,0,0,0,0,0,21716,0,0,0,0,0,0,0,0,13,0,0,0,2,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,1788,0,10052,0,22892,2946,1010,362,46,9264,66,0,22,99430,1544,6498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,89738,0,0,411,9,63193,0,9478
SD,46137,5600,0,0,2885,4,2790,0,0,0,0,117,3,8121,41884,14,0,13,3197,6623,0,0,9,433,0,2791,0,0,0,0,0,0,0,0,0,0,0,0,178,0,0,0,0,0,18076,0,0,0,0,0,0,0,0,0,0,0,1,0,2421,0,7614,2089,48,0,511,1042,388,14,40,1148371,5096,1059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,5600,0,0,3197,2885,4,3,41884
WA,53001,10874,0,0,0,18,0,0,0,4970,0,1236,0,25957,246649,338,0,0,260,0,0,1319,15,0,0,23087,0,0,2,6802,23941,81,0,0,255,2,1452,9,4777,0,2,2264,0,8619,218712,23,0,0,1375,215,0,12,0,0,0,0,0,0,2868,0,52887,5969,1187,104,0,74,513,2,409457,171379,1483,6007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1236,0,10874,0,0,260,0,18,0,246649
WA,53003,5,0,0,0,0,0,0,0,0,0,618,0,4353,15987,0,0,0,7,0,0,0,0,0,0,28,0,0,0,22,0,0,0,0,1,0,0,15,43,0,0,2,0,17,16741,0,0,0,0,0,0,0,0,0,0,0,0,0,4029,0,9944,3112,901,50,3,67,72718,19,61934,219379,90,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,618,0,5,0,0,7,0,0,0,15987
WA,53005,15922,0,0,0,5,0,0,0,14434,0,147,0,7508,83591,61,0,0,2,0,0,82,7,0,0,15053,0,0,1685,1472,31177,60,0,0,2247,19,8128,0,3553,0,146,3640,0,9630,72135,4199,0,0,3300,1402,0,266,0,0,0,0,0,0,39671,0,41781,30974,12331,506,29,119,120,6,603078,108885,1954,7036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,15922,0,0,2,0,5,0,83591
WA,53007,206,0,0,0,0,0,0,0,5,0,2,0,23,106,0,0,0,0,0,0,1,0,0,0,354,0,0,0,2,13,0,0,0,2,0,1,0,9,0,0,9,0,1,884,1,0,0,48,1,0,132,0,0,0,0,0,0,46794,7334,17745,30626,8476,2224,96282,559,1021028,283,467767,203984,4248,6799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,206,0,0,0,0,0,0,106
WA,53009,251,0,0,0,0,0,0,0,0,0,2,0,0,101,0,0,0,0,0,0,0,0,0,0,44,0,0,0,12,31,0,0,0,40,0,0,0,17,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,15480,2095,21902,15589,5648,1336,14920,8569,881730,16258,91272,28880,14138,10051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,251,0,0,0,0,0,0,101
WA,53011,346,0,0,0,0,0,0,0,0,0,136,0,0,6,2,0,0,65,0,0,0,0,0,0,433,0,0,0,18,0,0,0,0,2,0,0,0,0,0,0,0,347,5,60,0,0,0,0,0,0,0,0,0,0,0,0,0,15273,0,48821,41569,19488,4208,1458,17683,100457,45068,56969,38987,14454,14180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,346,0,0,65,0,0,0,6
WA,53013,12,0,0,0,0,0,0,0,6,0,10089,0,22617,69348,5,0,0,118,0,0,211,0,0,0,756,0,0,0,859,3,0,0,0,195,0,2,165,12906,0,0,1,0,122,18846,1,0,0,18,1,0,10,0,0,0,0,0,0,3427,0,15711,914,162,14,2,73,192075,136,109498,99247,331,1198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10089,0,12,0,0,118,0,0,0,69348
WA,53015,284,0,0,0,0,0,0,0,19,0,65,0,0,2,1,0,0,0,0,0,0,0,0,0,13,0,0,0,15,0,0,0,0,26,0,0,0,25,0,0,0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,15033,1,48624,19419,6806,2664,8329,31591,391344,46329,120134,33400,10040,12201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,284,0,0,0,0,0,0,2
WA,53017,988,0,0,0,0,0,0,0,48,0,2284,0,6965,152242,187,0,0,130,0,0,63,0,0,0,1618,0,0,0,17,56,0,0,0,17,0,2,0,582,0,3,8,0,19,153766,273,0,0,254,0,0,39,0,0,0,0,0,0,19750,0,39415,7406,1832,182,501,475,18133,152,677850,90353,1696,5817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2284,0,988,0,0,130,0,0,0,152242
WA,53019,9,0,0,0,0,0,0,0,9,0,72,0,101,230,0,0,3,50,0,0,0,0,0,0,738,0,0,0,9,2,0,0,0,0,0,0,4,51,0,0,2,0,27,187,0,0,0,0,0,0,1,0,0,0,0,0,0,34293,0,4056,3767,261,16,10,298,1032418,1,323878,39440,2511,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,9,0,0,50,0,0,0,230
WA,53021,23676,0,0,0,2,0,0,0,6986,0,397,0,4522,61130,200,0,0,198,0,0,69,57,0,0,79921,0,0,10,1400,35562,67,0,0,1656,2,2876,0,696,0,5,610,0,9277,47455,1616,0,0,4467,796,0,136,0,0,0,0,0,0,16336,0,35956,13548,5160,259,0,312,144,15,343472,101401,4773,4321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397,0,23676,0,0,198,0,2,0,61130
WA,53023,2,0,0,0,0,0,0,0,1,0,6526,0,18373,55383,0,0,0,2,0,0,0,0,0,0,171,0,0,0,131,0,0,0,0,25,0,0,49,161,0,0,2,0,43,34477,0,0,0,1,0,0,0,0,0,0,0,0,0,5369,0,14465,756,130,5,1,57,92938,15,43741,186646,29,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6526,0,2,0,0,2,0,0,0,55383
WA,53025,61924,0,0,0,0,0,0,0,26086,0,631,0,17182,119675,44,0,0,127,0,0,1165,12,0,0,127096,0,0,33,14245,48150,48,0,0,1651,5,3788,5,11964,0,5,8048,0,5963,90697,391,0,0,9008,901,0,207,0,0,0,0,101,0,78210,0,63643,25546,5968,432,449,167,1338,2,916559,107434,10847,26827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,631,0,61924,0,0,127,0,0,0,119675
WA,53027,2204,0,0,0,0,0,0,0,236,0,5,0,0,57,0,0,0,0,0,0,0,0,0,0,14,0,0,0,3,83,1,0,0,14,0,0,0,157,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8246,1,56528,18121,4557,1143,13682,15493,837550,19493,119457,42080,64374,30905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2204,0,0,0,0,0,0,57
WA,53029,223,0,0,0,0,0,0,0,0,0,142,0,0,198,0,0,0,0,0,0,0,0,0,0,124,0,0,0,5,19,7,0,0,108,0,0,0,19,0,0,0,0,4,19,5,0,0,0,0,0,0,0,0,0,0,0,0,1907,0,16034,15656,3456,778,1503,5151,51317,12096,5089,7122,3101,10567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,223,0,0,0,0,0,0,198
WA,53031,67,0,0,0,0,0,0,0,0,0,2,0,0,30,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,36,0,0,0,8,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2985,28962,25112,7658,1217,244,41694,10463,896059,16545,98434,16709,11239,5841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,67,0,0,0,0,0,0,30
WA,53033,922,0,0,0,0,0,0,0,5,0,55,0,2,4,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,40249,845,107212,137279,63116,26101,19034,23205,645185,132781,140336,37864,16312,10985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,922,0,0,0,0,0,0,4
WA,53035,12,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,2,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2973,0,36964,28036,6602,1751,1730,9484,132750,16267,8137,5233,4837,3021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,2
WA,53037,163,0,0,0,0,0,0,0,1498,0,50,0,672,439,2,0,0,550,0,0,4,0,0,0,3424,0,0,0,79,57,0,0,0,47,1,20,0,74,0,1,17,0,57,126,40,0,0,143,0,0,58,0,0,0,0,0,0,19760,560,27726,21797,5187,1375,13556,688,583213,72,692442,111782,5283,2255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,163,0,0,550,0,0,0,439
WA,53039,413,0,0,0,0,0,0,0,659,0,518,0,20984,16335,314,0,0,40,0,0,0,0,0,0,17183,0,0,0,195,1341,0,0,0,65,0,177,1,907,0,0,9,0,641,11849,149,0,0,167,504,0,9,0,0,0,0,1,0,21325,0,30660,21306,2110,243,113,2382,347613,1613,553740,159384,2279,3515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,518,0,413,0,0,40,0,0,0,16335
WA,53041,515,0,0,0,0,0,0,0,0,0,120,0,1,85,0,0,0,33,0,0,0,0,0,0,164,0,0,0,12,9,0,0,0,50,0,0,0,329,0,0,0,4,0,18,38,0,0,0,0,0,0,0,0,0,0,0,0,20215,577,72525,19010,4012,1149,13465,37150,957487,72945,233419,91699,17756,16349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,515,0,0,33,0,0,0,85
WA,53043,417,0,0,0,0,0,0,0,196,0,37496,0,92483,255287,26,0,0,133,0,0,191,0,0,0,5976,0,0,6,341,2599,2,0,0,19,0,2,557,2701,0,0,188,0,4066,222558,0,0,0,1,0,0,0,0,0,0,0,4,0,17529,0,45978,2724,485,24,24,287,63611,4,587428,143180,388,10165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37496,0,417,0,0,133,0,0,0,255287
WA,53045,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6633,1286,26520,10347,1714,348,8980,7215,434658,12719,67839,21667,15907,6444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0
WA,53047,2174,0,0,0,0,0,0,0,97,0,33,0,519,6029,16,0,1,122,0,0,5,0,0,0,6954,0,0,0,67,140,0,0,0,10,1,2,0,64,0,6,71,0,51,5360,0,0,0,635,0,0,63,0,0,0,0,0,0,28235,115,33222,31632,4505,899,50741,880,1692305,102,1315864,199998,5394,14612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,2174,0,0,122,0,0,0,6029
WA,53049,61,0,0,0,0,0,0,0,2,0,3,0,0,37,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,6,0,0,0,14,0,0,0,15,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3551,0,33291,7968,1028,197,10151,7156,400498,9518,59611,17621,27546,20364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,61,0,0,0,0,0,0,37
WA,53051,0,0,0,0,0,0,0,0,0,0,16,0,34,59,0,0,0,9,0,0,1,0,0,0,122,0,0,0,0,1,0,0,0,0,0,1,5,2,0,0,0,0,36,117,0,0,0,0,0,0,0,0,0,0,0,0,0,16035,0,1942,3500,430,31,5,9,787924,0,71751,26188,1021,2777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,9,0,0,0,59
WA,53053,159,0,0,0,0,0,0,0,0,0,37,0,0,10,0,0,0,2,0,0,0,0,0,0,18,0,0,0,4,1,0,0,0,19,0,0,0,20,0,0,0,15,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,12732,26742,81924,85051,33576,11875,24712,14089,531131,63177,117925,59682,11579,8445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,159,0,0,2,0,0,0,10
WA,53055,111,0,0,0,0,0,0,0,0,0,24,0,0,60,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,12,0,0,0,13,0,0,0,1,0,0,0,0,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,876,0,9666,4987,511,97,493,1341,64062,2744,4732,5200,3136,11900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,111,0,0,0,0,0,0,60
WA,53057,10043,0,0,0,0,0,0,0,11,0,380,0,0,2939,0,0,0,0,0,0,0,0,0,0,43,0,0,0,19,2248,229,0,0,959,0,0,0,8167,0,0,0,3,153,80,0,0,0,0,0,0,0,0,0,0,0,0,0,14760,12506,40705,23506,7602,2262,53115,26987,651830,59187,105299,39519,20780,38281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380,0,10043,0,0,0,0,0,0,2939
WA,53059,1,0,0,0,0,0,0,0,5,0,0,0,9,5,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15778,1125,27367,19357,1887,408,23770,7883,779812,14258,146225,35995,2907,853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,5
WA,53061,4909,0,0,0,0,0,0,0,22,0,15,0,0,184,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,64,0,0,0,95,0,0,0,463,0,0,0,5,118,5,0,0,0,0,0,0,0,0,0,0,0,0,0,13309,7554,83836,65913,24008,7653,38505,29678,751769,121915,114868,33057,21947,28857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,4909,0,0,0,0,0,0,184
WA,53063,40,0,0,0,0,0,0,0,10,0,21504,0,44350,95708,23,0,3,356,0,0,208,0,0,0,4093,0,0,0,67,14,0,0,0,114,2,0,27288,3961,0,0,2,0,20451,13401,0,0,0,0,0,0,0,0,0,0,0,0,0,8967,0,39901,55895,26529,4297,41,69,348717,0,267240,147685,610,8076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21504,0,40,0,0,356,0,0,0,95708
WA,53065,108,0,0,0,0,0,0,0,23,0,1148,0,1004,3695,1,0,0,121,0,0,6,0,0,0,5689,0,0,0,9,74,0,0,0,3,0,2,31,154,0,0,2,0,313,1024,0,0,0,4,0,0,0,0,0,0,0,1,0,39301,0,10943,11499,1464,150,38,704,1179667,0,254959,104521,2602,6553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1148,0,108,0,0,121,0,0,0,3695
WA,53067,673,0,0,0,0,0,0,0,0,0,49,0,0,19,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,1,1,0,0,35,0,0,0,197,0,0,0,0,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,5600,0,53473,28321,8063,2136,2408,18434,188187,38155,46690,42497,19659,16490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,673,0,0,1,0,0,0,19
WA,53069,23,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6419,0,9230,1765,139,14,2459,5916,105694,5879,14383,6827,7803,10225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,2
WA,53071,8325,0,0,0,234,0,0,0,5102,0,3784,0,17706,186384,13,0,1,231,0,0,174,2,0,0,26815,0,0,46,3328,10967,2,0,0,270,0,152,49,6818,0,397,2245,0,1980,96591,3930,0,0,535,80,0,81,0,0,0,0,0,0,19078,0,39746,9139,2073,129,0,957,27639,325,240041,103944,6266,5805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3784,0,8325,0,0,231,0,234,0,186384
WA,53073,20294,0,0,0,0,0,0,0,44,0,71,0,0,405,0,0,0,0,0,0,0,0,0,0,27,0,0,0,252,873,12,0,0,2041,0,0,0,83,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,27621,24788,41199,30064,7740,3038,99917,25955,778101,39983,145212,78899,22477,33903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,20294,0,0,0,0,0,0,405
WA,53075,17,0,0,0,9,0,0,0,12,0,102120,0,117355,353289,16,0,1,206,0,0,408,0,0,0,2548,0,0,0,31246,77,0,0,0,153,0,2,33085,25167,0,0,2,0,828,110279,1,0,0,1,0,0,0,0,0,0,0,0,0,11440,0,60496,4442,1486,105,0,528,22678,36,275721,228810,926,10206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102120,0,17,0,0,206,0,9,0,353289
WA,53077,36805,0,0,0,1,0,0,0,3571,0,93,0,6360,10189,88,0,1,77,0,0,136,1,0,0,33485,0,0,0,529,3600,0,0,0,1919,13,442,0,880,0,1440,5200,0,531,4980,32,0,0,5637,563,0,288,0,0,0,0,0,0,10036,5368,88968,58022,14225,1947,21259,939,955132,310,1307033,98907,30050,50304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,36805,0,0,77,0,1,0,10189
WI,55001,29763,0,0,0,7981,1,0,0,0,0,79,0,12,1971,50,3,151,851,5,0,1,0,0,0,7181,0,0,0,6956,7407,1,0,0,7449,0,0,0,723,0,0,0,69,0,229,274,0,0,0,0,2,0,0,0,0,0,53,0,28235,0,34157,4858,253,67,362,157758,41037,9810,4665,57587,13091,17519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,29763,0,0,851,0,7984,0,1974
WI,55003,1762,0,0,0,329,0,0,0,0,0,7,0,5,62,2,0,79,308,0,0,17,0,0,0,1954,0,0,0,44,0,0,0,0,1,0,0,0,2,0,0,0,29,0,22,64,0,0,0,0,0,0,0,0,0,0,21,0,9158,0,23947,2688,608,222,131,338338,37226,53171,2302,18270,141345,14885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1762,0,0,308,0,329,0,62
WI,55005,88768,0,0,2,26191,168,0,0,0,0,134,0,674,1606,1,0,185,2351,0,0,46,0,0,0,32292,0,0,0,4185,749,3,0,0,1144,0,0,0,0,0,0,0,164,0,155,1285,0,0,1,0,0,0,0,0,0,0,107,0,17736,0,41062,8158,905,523,20,228044,4741,131,2401,83324,4716,17620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,88768,0,0,2351,2,26191,0,1606
WI,55007,3634,0,0,0,575,15,0,0,0,0,100,0,29,105,59,0,143,1097,0,0,94,0,0,0,3393,0,0,0,52,5,0,0,0,12,0,0,0,5,0,0,0,45,0,57,139,0,0,0,0,2,0,0,0,0,0,33,0,22813,0,29942,4975,251,92,72,641715,154548,15973,959,41593,28510,15716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,3634,0,0,1097,0,575,0,105
WI,55009,60951,0,0,1,17063,1,0,0,0,0,54,0,14,14689,20,0,23,3782,0,0,5,0,0,0,52385,0,0,0,893,20,102,0,0,250,0,0,0,229,0,0,0,16,0,688,1296,0,0,26,0,2,2,0,0,0,0,80,0,3956,0,31924,31224,10337,4472,2333,49901,539,133,3293,25460,14908,10678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,60951,0,0,3782,1,17063,0,14689
WI,55011,45680,0,0,2,20473,9,0,0,0,0,121,0,15,440,2,0,149,745,0,0,2,0,0,0,27036,0,0,0,196,117,1,0,0,47,0,0,0,6,0,0,0,26,0,59,944,0,0,4,0,1,0,0,0,0,0,16,0,19201,0,24597,2771,184,64,53,239321,1416,29,2818,38755,20593,8227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,45680,0,0,745,2,20473,0,440
WI,55013,17091,0,0,0,8838,9,0,0,0,0,67,0,153,231,0,0,164,443,0,0,1,0,0,0,8309,0,0,0,157,0,0,0,0,86,0,0,0,0,0,0,0,31,0,85,263,0,0,0,0,0,0,0,0,0,0,6,0,36453,0,22897,1320,204,64,1,272851,77635,45,449,39537,1943,74095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,17091,0,0,443,0,8838,0,231
WI,55015,48859,0,0,2,18607,0,0,0,0,0,29,0,2,10851,9,0,9,1640,0,0,2,0,0,0,33626,0,0,0,995,10,107,0,0,477,0,0,0,442,0,0,0,11,0,157,267,0,0,3,0,0,1,0,0,0,0,28,0,49634,0,15739,9015,1375,284,1245,22896,127,19,1156,12061,10313,14086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,48859,0,0,1640,2,18607,0,10851
WI,55017,92157,0,0,2,27181,36,0,0,0,0,188,0,40,706,14,0,230,4961,1,0,11,0,0,0,46917,0,0,0,628,9,1,0,0,22,0,0,0,12,0,0,0,280,0,212,1005,0,0,2,0,1,0,0,0,0,0,781,0,22090,0,43010,9098,1606,641,126,269622,4212,632,4009,91680,23655,20653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,0,92157,0,0,4961,2,27181,0,706
WI,55019,92797,0,0,5,29004,15,0,0,0,0,701,0,42,3188,9,0,40,9532,0,0,20,0,0,0,74200,0,0,0,513,215,0,0,0,332,0,0,0,59,0,0,0,799,0,297,693,0,0,0,0,4,0,0,0,0,0,226,0,3503,0,45558,5476,723,197,315,348580,9618,3359,6033,110420,13601,20112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,701,0,92797,0,0,9532,5,29004,0,3188
