StPostal,Fips,Category_001,Category_002,Category_003,Category_004,Category_005,Category_006,Category_010,Category_011,Category_012,Category_013,Category_021,Category_022,Category_023,Category_024,Category_025,Category_026,Category_027,Category_028,Category_029,Category_030,Category_031,Category_032,Category_033,Category_034,Category_036,Category_037,Category_038,Category_041,Category_042,Category_043,Category_044,Category_045,Category_046,Category_047,Category_048,Category_049,Category_052,Category_053,Category_056,Category_057,Category_058,Category_059,Category_061,Category_063,Category_067,Category_068,Category_069,Category_070,Category_071,Category_072,Category_082,Category_087,Category_092,Category_111,Category_112,Category_121,Category_122,Category_123,Category_124,Category_131,Category_141,Category_142,Category_143,Category_152,Category_176,Category_190,Category_195,Corn_all,Cotton_all,Sorghum_all,Soybeans_all,Barley_all,Wheat_Durum_all,Wheat_Winter_all,Oats_all,Canteloupe_all,Lettuce_all
OH,39141,57340,0,0,0,47885,0,0,0,0,0,3,0,0,7912,0,1062,0,25,0,1,0,0,0,0,97,0,0,0,0,0,13,0,0,1,0,0,0,0,0,0,0,0,130,13,0,0,0,0,0,0,0,1,0,3993,0,33190,9390,3131,602,171,277382,1419,21,373,128137,12,5,57340,0,0,48947,3,0,8974,25,0,0
OH,39143,95384,0,0,2,100214,0,0,0,0,0,0,0,0,18964,0,188,1,56,0,48,0,0,0,0,2465,0,0,0,14,7,164,0,0,323,0,0,0,0,0,0,73,0,276,13,0,0,0,0,0,0,0,177,0,3976,0,35097,11615,3346,930,1390,28278,6,2,5,27298,53,9941,95384,0,2,100402,0,0,19152,56,0,0
OH,39145,5444,0,0,0,13019,0,0,0,0,0,7,0,0,810,0,265,0,4,0,0,0,0,0,0,23,0,0,0,0,0,40,0,0,2,0,0,0,0,0,0,3,0,85,7,0,0,0,0,0,0,0,0,0,4811,0,32394,12300,3910,506,338,345968,1521,1,922,86380,9,8,5444,0,0,13284,7,0,1075,4,0,0
OH,39147,123402,0,0,0,134276,0,0,0,0,0,4,0,0,50557,0,747,0,153,0,3,0,0,0,0,1184,0,0,0,6,0,140,0,0,97,0,0,0,0,0,0,17,0,25,1,0,0,0,0,0,0,0,7,0,1842,0,41062,9386,2492,915,1098,50406,6,0,12,38270,19,75,123402,0,0,135023,4,0,51304,153,0,0
OH,39149,92088,0,0,4,105730,0,0,0,0,0,0,0,0,16953,0,77,0,45,0,1,0,0,0,0,3373,0,0,0,17,0,17,0,0,31,0,0,0,0,0,0,40,0,7,4,0,0,0,0,0,0,0,49,0,2331,0,29850,7063,1938,853,411,38077,10,0,0,40288,3,199,92088,0,4,105807,0,0,17030,45,0,0
OH,39151,18323,0,0,0,14304,0,0,0,0,0,1,0,0,2368,0,45,1,69,0,1,0,0,0,0,254,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,29,2,0,0,0,0,0,0,0,2,0,6040,0,85155,52030,14661,8336,139,128085,382,4,13,148914,186,17,18323,0,0,14349,1,0,2413,69,0,0
OH,39153,1385,0,0,0,792,0,0,0,0,0,0,0,0,266,0,10,0,17,0,0,0,0,0,0,19,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,6595,0,91276,71755,23126,8848,246,113440,831,1,19,27195,1096,15,1385,0,0,802,0,0,276,17,0,0
OH,39155,15205,0,0,0,21629,1,0,0,0,0,0,0,0,1360,0,71,0,547,0,0,0,0,0,0,39,0,0,0,0,1,54,0,0,1,0,0,0,0,0,0,0,0,214,0,0,0,0,0,0,0,0,0,0,17888,0,64686,38094,7818,3895,20,217193,462,0,1220,121395,12973,49,15205,0,0,21700,0,0,1431,547,0,0
OH,39157,15881,0,0,0,7092,0,0,0,0,0,0,0,0,995,0,17,1,44,0,2,0,0,0,0,348,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,5774,0,40213,12951,4229,1627,229,263425,2146,0,6,116768,203,9,15881,0,0,7109,0,0,1012,44,0,0
OH,39159,76067,0,0,0,122865,0,0,0,0,0,0,0,0,15016,0,111,0,10,0,0,0,0,0,0,214,0,0,0,3,0,2,0,0,1,0,0,0,0,0,0,11,0,14,8,0,0,0,0,0,0,0,5,0,709,0,27621,8309,1936,708,544,44468,0,3,4,62218,1,19,76067,0,0,122976,0,0,15127,10,0,0
OH,39161,114810,0,0,9,130414,0,0,0,0,0,0,0,0,25025,0,47,3,7,0,1,0,0,0,0,967,0,0,0,5,0,14,0,0,6805,0,0,0,0,0,0,140,0,9,1,0,0,0,0,0,0,0,33,0,637,0,31117,5377,1041,435,247,14607,2,4,4,7098,79,59,114810,0,9,130461,0,0,25072,7,0,0
OH,39163,1217,0,0,0,841,0,0,0,0,0,0,0,0,83,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,1,0,1257,0,18129,1421,174,21,558,274548,3304,1,87,41062,1,1,1217,0,0,843,0,0,85,0,0,0
OH,39165,24222,0,0,1,34824,0,0,0,0,0,0,0,0,1725,0,497,6,7,0,0,0,0,0,0,96,0,0,0,7,0,1,0,0,6,0,0,0,0,0,0,8,0,21,2,0,0,0,0,0,0,0,1,0,5912,0,55765,25949,6517,1505,222,92452,362,5,141,85957,6,102,24222,0,1,35321,0,0,2222,7,0,0
OH,39167,3619,0,0,0,973,0,0,0,0,0,0,0,0,29,0,94,0,1,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5430,0,43843,10212,2297,461,40,355483,1784,0,5,104170,0,2,3619,0,0,1067,0,0,123,1,0,0
OH,39169,61876,0,0,0,43703,0,0,0,0,0,26,0,0,6920,0,125,0,136,0,110,0,0,0,0,1800,0,0,0,0,75,0,0,0,6,0,0,0,0,0,0,3,0,23,3,0,0,0,0,0,0,0,0,0,3510,0,50920,19106,3815,1674,188,89002,238,5,12,176081,438,25,61876,0,0,43828,26,0,7045,136,0,0
OH,39171,68445,0,0,14,82959,0,0,0,0,0,1,0,0,19182,0,90,3,32,0,3,0,0,0,0,2454,0,0,0,2,1,33,0,0,234,0,0,0,0,0,0,66,0,22,0,0,0,0,0,0,0,0,160,0,1633,0,29154,9323,2152,727,485,30831,68,15,10,82599,18530,140,68445,0,14,83049,1,0,19272,32,0,0
OH,39173,141966,0,0,2,152384,0,0,0,0,0,0,0,0,52774,0,212,0,74,0,1,0,0,0,0,4032,0,0,0,73,4,139,0,0,333,0,0,0,0,0,0,131,0,410,4,0,0,0,0,0,0,0,104,0,4006,0,59454,24001,6703,2494,1680,25944,11,1,7,35085,130,478,141966,0,2,152596,0,0,52986,74,0,0
OH,39175,88184,0,0,1,109388,0,0,0,0,0,6,0,0,29190,0,418,0,21,0,0,0,0,0,0,687,0,0,0,10,0,9,0,0,37,0,0,0,0,0,0,85,0,13,1,0,0,0,0,0,0,0,29,0,2666,0,26846,4613,961,378,1531,43944,4,0,7,27495,29,92,88184,0,1,109806,6,0,29608,21,0,0
OK,40001,28,0,0,0,6,0,0,0,0,0,0,0,0,55,0,3,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,886,0,21447,1575,363,111,21,274571,1515,49,304,175453,122,0,28,0,0,9,0,0,58,0,0,0
OK,40003,281,66,0,5359,989,0,0,0,0,0,1,0,0,343992,1,1397,4345,665,2,0,991,0,0,0,26166,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,2304,20,0,0,0,0,0,0,0,2627,0,15676,0,41106,3030,258,54,16978,6680,174,0,338,249729,4174,459,281,66,5359,2386,1,0,345389,665,0,0
OK,40005,23,13,0,14,10,0,0,0,0,0,0,0,0,390,0,15,1,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,15064,0,28031,1985,468,166,308,399749,52862,4046,2751,310560,939,218,23,13,14,25,0,0,405,12,0,0
OK,40007,7016,0,0,24841,37,139,0,0,0,0,1,0,0,211984,52,0,0,711,169,0,0,0,0,0,2871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44206,0,0,0,0,0,0,0,0,165,0,1732,0,41152,1518,84,13,268,64,26,20,21569,1138724,3681,55,7016,0,24841,37,1,0,211984,711,0,0
OK,40009,256,4411,0,3325,0,0,3482,0,0,0,0,0,0,91889,770,0,4766,156,2,0,0,0,0,0,4823,0,0,0,2,2,0,0,0,0,0,0,0,134,0,0,0,0,9159,0,0,0,0,0,0,0,0,0,0,1329,0,19710,4312,701,294,840,19,15,19630,286894,288381,1415,0,256,4411,3325,0,0,0,91889,156,0,0
OK,40011,255,333,0,1202,253,0,280,0,0,0,23,0,0,299470,42,460,1914,178,0,0,4,0,0,0,5373,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,1719,6,0,0,0,0,0,0,0,3,0,10144,0,44172,5473,602,258,652,14666,52440,1931,18,333476,26,5,255,333,1202,713,23,0,299930,178,0,0
OK,40013,4770,4,0,1265,362,0,250,0,0,0,0,0,0,9285,0,182,27,255,144,0,0,0,0,0,2044,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,1176,0,0,0,0,0,0,0,0,7,0,31826,0,40024,4529,1085,527,1898,213190,2536,1812,99,460752,791,123,4770,4,1265,544,0,0,9467,255,0,0
OK,40015,2865,7092,0,5987,594,0,993,0,0,0,5,0,0,277819,14,2607,830,494,28,0,61,0,0,0,7430,0,0,0,0,0,0,0,0,1,0,0,0,13,0,0,0,0,5559,453,0,0,0,0,0,0,0,3,0,10923,0,64900,4902,1397,470,206,60920,43867,326,1793,562965,6,1,2865,7092,5987,3201,5,0,280426,494,0,0
OK,40017,1169,1410,0,580,69,0,0,0,0,0,12,0,0,266304,8,34,2913,229,1,0,17,0,0,0,15374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2034,56,0,0,0,0,0,0,0,1,0,7342,0,51671,13786,5849,1502,185,37075,20192,0,2,319490,20,6,1169,1410,580,103,12,0,266338,229,0,0
OK,40019,35,0,0,69,12,0,0,0,0,0,0,0,0,13536,0,5,84,11,4,0,0,0,0,0,1704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,88,0,0,0,0,0,0,0,0,0,0,10792,0,39222,11544,2506,1127,532,192941,915,0,1,413382,1,17,35,0,69,17,0,0,13541,11,0,0
OK,40021,198,0,0,8,68,0,0,0,0,0,0,0,0,298,0,39,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,2,0,0,0,0,21543,0,34239,3869,1065,295,149,366660,3227,96,198,208726,538,1,198,0,8,107,0,0,337,0,0,0
OK,40023,3746,1,0,8,1049,0,0,0,0,0,0,0,0,3793,0,362,207,207,1,0,0,0,0,0,748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,9,0,0,0,0,0,0,0,0,0,25375,0,30057,2526,360,83,1593,225851,27404,6821,271,323365,6305,871,3746,1,8,1411,0,0,4155,207,0,0
OK,40025,25569,259,0,44994,1,0,0,0,0,0,741,0,0,206878,721,0,750,1697,0,0,0,0,0,0,6219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55262,0,0,0,0,0,0,0,0,1,0,38,0,31784,2075,119,42,75,88,702,0,71872,1068584,1030,751,25569,259,44994,1,741,0,206878,1697,0,0
OK,40027,1132,57,0,56,74,0,0,0,0,0,0,0,0,9160,11,17,335,138,4,0,0,0,0,0,5069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362,0,0,0,0,0,0,0,0,0,0,14594,0,43311,22181,11115,2603,520,151993,492,0,2,197841,68,17,1132,57,56,91,0,0,9177,138,0,0
OK,40029,14,0,0,345,7,0,0,0,0,0,0,0,0,816,0,5,1,82,9,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,2830,0,17416,750,105,37,42,171624,2346,79,28,233753,32,10,14,0,345,12,0,0,821,82,0,0
OK,40031,611,5533,0,1907,14,0,2,0,0,0,0,0,0,94624,1,38,10,80,18,0,57,0,0,0,5143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4102,0,0,0,0,0,0,0,0,1,0,13730,0,49961,17295,7004,2766,880,65918,3138,4208,8657,609320,7,24,611,5533,1907,52,0,0,94662,80,0,0
OK,40033,28,3286,0,3166,38,0,0,0,0,0,0,0,0,201787,0,188,139,159,6,0,367,0,0,0,964,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2780,0,0,0,0,0,0,0,0,61,0,4779,0,29638,2163,466,84,3606,21304,6,0,75,255190,1,1,28,3286,3166,226,0,0,201975,159,0,0
OK,40035,5931,0,0,529,3828,0,0,0,0,0,0,0,0,3189,5,6972,5,43,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,26,0,0,0,0,0,0,0,4,0,2442,0,32745,3086,624,241,299,87974,9,1,14,481445,196,2,5931,0,529,10800,0,0,10161,43,0,0
OK,40037,189,0,0,62,355,0,0,0,0,0,0,0,0,1763,2,191,0,29,0,0,0,0,0,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,13645,0,68101,10323,2992,1273,34,406699,147,0,0,294856,0,8,189,0,62,546,0,0,1954,29,0,0
OK,40039,514,2681,0,4233,29,0,761,0,0,0,22,0,0,263061,152,787,563,542,334,0,331,0,0,0,9185,0,0,0,0,0,0,0,0,39,0,0,0,113,0,0,0,0,1678,4,0,0,0,0,0,0,0,0,0,9791,0,40142,5734,1408,854,18,3077,10262,2523,29221,439426,81,1,514,2681,4233,816,22,0,263848,542,0,0
OK,40041,937,1,0,441,508,0,0,0,0,0,0,0,0,1041,0,1714,0,0,0,0,0,0,0,0,20,0,0,0,417,0,22,0,0,6,0,0,0,0,0,0,1,0,121,0,0,0,0,0,9,0,0,0,0,45723,0,36900,3925,979,359,167,288834,2146,46,160,269195,692,2,937,1,441,2222,0,0,2755,0,0,0
OK,40043,24,124,0,1287,89,0,5,0,0,0,1,0,2,148787,288,39,266,497,5,0,193,0,0,0,2130,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,2163,0,0,0,0,0,0,0,0,1,0,3559,0,41297,1868,269,91,602,6069,83633,7197,15923,516238,25,1,24,124,1287,128,1,0,148826,497,0,0
OK,40045,284,606,0,4001,74,0,3,0,0,0,192,0,0,83207,242,0,127,854,0,0,0,0,0,0,888,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11484,0,0,0,0,0,0,0,0,0,0,514,0,32187,2379,249,50,711,11,2778,868,126858,748218,473,3,284,606,4001,74,192,0,83207,854,0,0
OK,40047,7993,253,0,7571,555,0,1,0,0,0,0,0,0,459446,29,2078,6950,927,23,0,88,0,0,0,6266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3158,3,0,0,0,0,0,0,0,21,0,2987,0,60125,12004,3990,1734,57,19222,374,0,1,278843,783,10,7993,253,7571,2633,0,0,461524,927,0,0
OK,40049,2072,158,0,233,2365,0,0,0,0,0,0,0,0,30802,0,33,507,248,0,0,14,0,0,0,16428,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,1,0,1031,0,0,0,0,0,0,0,0,2,0,8197,0,46035,5773,957,420,153,128788,124,0,1,427675,1,3,2072,158,233,2398,0,0,30835,248,0,0
OK,40051,2365,1505,0,1011,1167,0,405,0,0,0,4,0,0,126913,83,139,736,553,0,0,3,0,0,0,23410,0,0,0,0,0,0,0,0,0,0,0,0,314,0,0,0,0,1335,14,0,0,0,0,0,0,0,240,0,6997,0,47944,7296,2203,716,69,101594,1200,0,7,584912,16,0,2365,1505,1011,1306,4,0,127052,553,0,0
OK,40053,14699,333,0,7792,2105,0,0,0,0,0,106,0,1,444427,40,3587,1551,309,111,0,1,0,0,0,11523,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,12748,0,0,0,0,0,0,0,0,37,0,3478,0,48222,3102,307,69,61,5342,58,0,208,255831,12417,237,14699,333,7792,5692,106,0,448014,309,0,0
OK,40055,131,8470,0,3272,0,0,45,0,0,0,0,0,0,119465,271,0,852,113,153,0,0,0,0,0,3499,0,0,0,144,2,0,0,0,0,0,0,0,5,0,0,0,0,3200,0,0,0,0,0,0,0,0,2,0,3850,0,19076,1214,102,39,519,49,51,14124,330290,21449,1209,0,131,8470,3272,0,0,0,119465,113,0,0
OK,40057,1446,13683,0,7939,0,0,507,0,0,0,0,0,0,90144,269,12,882,56,8,0,0,0,0,0,3239,0,0,0,9,294,0,0,0,0,0,0,0,0,0,0,0,0,1939,0,0,0,0,0,0,0,0,12,0,224,0,16033,718,87,18,2294,6,1,3950,263394,37057,569,0,1446,13683,7939,12,0,0,90156,56,0,0
OK,40059,239,9,0,2374,1,0,0,0,0,0,932,219,423,125358,1961,0,559,750,123,0,0,0,0,0,5312,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,7816,0,0,0,0,0,0,0,0,155,0,2064,0,35222,1502,247,95,383,230,4617,4,1106,666641,1367,18,239,9,2374,1,932,219,125358,750,0,0
OK,40061,522,0,1,19,452,0,0,0,0,0,0,0,0,798,0,201,0,1,1,0,0,0,0,0,4,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,149,0,0,0,0,0,0,0,0,0,0,40200,0,19986,1539,222,116,804,176132,17271,3989,735,249369,3751,95,522,0,19,653,0,0,999,1,0,0
OK,40063,487,0,0,49,557,0,0,0,0,0,0,0,0,5939,1,86,18,17,10,0,0,0,0,0,735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,2,0,0,0,0,8354,0,34241,1981,282,105,2452,328709,3682,67,32,284915,7,7,487,0,49,643,0,0,6025,17,0,0
OK,40065,427,63490,0,6626,1,0,70,0,0,0,2,0,0,261696,41,117,270,56,19,0,1,0,0,0,3592,0,0,0,6,3,0,0,0,0,0,0,0,3,0,0,0,0,3081,0,0,0,0,0,5,0,0,0,0,2136,0,36684,5497,916,790,2642,1344,52,11111,223931,38589,710,1,427,63490,6626,118,2,0,261813,56,0,0
OK,40067,9,28,0,413,8,0,0,0,0,0,0,0,0,89720,0,0,3078,873,0,0,5,0,0,0,828,0,0,0,0,0,0,0,0,0,179,0,0,0,0,0,0,0,2070,0,0,0,0,0,0,0,0,1,0,13277,0,21891,1636,278,45,3698,54551,5,0,117,446352,1,1,9,28,413,8,0,0,89720,873,0,0
OK,40069,65,0,0,61,19,0,0,0,0,0,0,0,0,3297,0,97,52,256,1,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358,0,0,0,0,0,0,0,0,0,0,13257,0,21955,1492,254,59,895,185105,6464,0,1,307761,2081,86,65,0,61,116,0,0,3394,256,0,0
OK,40071,27701,5518,0,10029,20595,0,0,0,0,0,120,0,102,249274,0,24648,214,231,4,0,0,0,0,0,4252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6324,0,1,0,0,0,25,0,0,128,0,26558,0,46624,11577,2618,929,93,32575,83,8,9,290375,17556,2356,27701,5518,10029,45243,120,0,273922,231,0,0
OK,40073,2228,14,0,590,176,0,0,0,0,0,359,59,354,319917,199,105,61811,954,5,0,40,0,0,0,8619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2565,0,0,0,0,0,10,0,0,3,0,6946,0,50393,3392,893,264,435,22707,593,0,0,264128,424,104,2228,14,590,281,359,59,320022,954,0,0
OK,40075,1206,6943,0,8459,1,1,0,0,0,0,507,0,0,356109,47,378,313,1127,9,0,0,0,0,0,8796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17787,0,0,0,0,0,1,0,0,21,0,14759,0,45587,2579,280,110,225,4751,293,19545,198858,162312,173,0,1206,6943,8459,379,507,0,356487,1127,0,0
OK,40077,7,0,0,0,3,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4530,0,16693,1363,210,127,60,358185,70770,9748,1530,135974,2971,21,7,0,0,5,0,0,8,0,0,0
OK,40079,5641,1,7,2,2785,0,0,0,0,0,0,0,0,1049,0,1723,0,0,0,0,0,0,0,0,21,0,0,0,52,0,0,0,0,291,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,1,0,17759,0,56537,7462,1070,384,304,467928,348545,28644,1877,379418,7003,59,5641,1,2,4508,0,0,2772,0,0,0
OK,40081,586,2,0,369,543,0,0,0,0,0,8,0,0,11050,1,208,125,83,9,0,0,0,0,0,2697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,799,0,0,0,0,0,0,0,0,1,0,7167,0,50313,4189,1018,293,31,252567,1385,0,0,464019,79,0,586,2,369,751,8,0,11258,83,0,0
OK,40083,1989,24,0,627,649,0,0,0,0,0,0,0,0,86387,0,307,9064,275,14,0,0,0,0,0,2392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2622,0,0,0,0,0,0,0,0,0,0,8213,0,38225,3560,991,295,218,129691,4402,0,1,327790,575,125,1989,24,627,956,0,0,86694,275,0,0
OK,40085,132,3,0,138,105,0,0,0,0,0,0,0,0,7343,0,42,2484,210,78,0,0,0,0,0,179,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,470,0,0,0,0,0,0,0,0,32,0,15029,0,17332,2124,276,83,2448,136484,1117,0,3,252912,36,30,132,3,138,147,0,0,7385,210,0,0
OK,40087,2085,885,0,380,2294,0,7,0,0,0,0,0,1,32096,0,170,372,42,9,0,0,0,0,0,11453,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,790,1,0,0,0,0,0,0,0,4,0,6471,0,27478,3905,1133,335,838,80204,82,0,0,308075,22,6,2085,885,380,2464,0,0,32266,42,0,0
OK,40089,15575,1215,0,22,2751,0,0,0,0,0,0,0,0,4042,0,2021,26,2,0,0,0,0,0,0,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1331,186,0,0,0,0,0,0,0,1852,0,36479,0,89161,7481,793,298,3195,433995,506370,59273,3851,357578,40935,1064,15575,1215,22,4772,0,0,6063,2,0,0
OK,40091,905,0,0,329,263,0,0,0,0,0,0,0,0,1427,0,862,1,16,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,1,0,0,0,0,74428,0,30456,3179,651,290,323,228378,938,325,147,244960,213,116,905,0,329,1125,0,0,2289,16,0,0
OK,40093,4097,40,0,735,203,0,0,0,0,0,125,0,0,201371,392,54,24257,422,0,0,16,0,0,0,8097,0,0,0,0,0,0,0,0,11,0,0,0,9,0,0,0,0,3417,0,0,0,0,0,0,0,0,4,0,4299,0,52163,5432,514,152,1006,17969,40684,5349,546,419185,552,65,4097,40,735,257,125,0,201425,422,0,0
OK,40095,298,0,0,18,36,0,0,0,0,0,0,0,0,3226,0,11,36,420,15,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,730,0,0,0,0,0,7,0,0,0,0,48690,0,17841,3051,435,206,193,99062,1091,0,0,176616,526,24,298,0,18,47,0,0,3237,420,0,0
OK,40097,2317,0,0,565,2230,0,0,0,0,0,0,0,0,5258,0,3205,51,8,0,0,0,0,0,0,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1338,0,1,0,0,0,1,0,0,0,0,24377,0,37000,5886,1889,891,535,172516,176,7,11,305716,490,20,2317,0,565,5435,0,0,8463,8,0,0
OK,40099,21,0,0,230,16,0,0,0,0,0,0,0,0,4170,0,10,162,25,0,0,0,0,0,0,798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,6677,0,18738,4093,592,181,866,82166,15097,0,0,217089,0,4,21,0,230,26,0,0,4180,25,0,0
OK,40101,8672,0,0,680,8129,0,1,0,0,0,0,0,0,4836,3,14718,5,127,1,0,0,0,0,0,118,0,0,0,0,0,534,0,0,55,0,0,0,0,0,0,0,0,882,0,0,0,0,0,3,0,0,0,0,24847,0,52137,10966,3325,1847,761,183280,254,158,181,374176,2069,47,8672,0,680,22847,0,0,19554,127,0,0
OK,40103,7182,32,0,1755,3405,0,0,0,0,0,6,0,8,166866,0,2307,178,983,0,0,0,0,0,0,2889,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5050,0,2,0,0,0,24,0,0,1,0,10690,0,39582,4575,1058,358,197,46357,338,0,8,317327,1392,571,7182,32,1755,5712,6,0,169173,983,0,0
OK,40105,1284,0,0,103,2550,0,0,0,0,0,0,0,0,3812,114,2205,52,71,0,0,0,0,0,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,259,0,0,0,0,0,0,0,0,0,0,15436,0,24021,2340,259,85,19,75318,12,0,0,351400,13,31,1284,0,103,4755,0,0,6017,71,0,0
OK,40107,392,0,0,24,596,0,3,0,0,0,0,0,0,3845,24,40,32,2,8,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,2,0,415,0,0,0,0,0,22,0,0,0,0,5611,0,26809,1596,217,63,99,221180,40,0,1,258125,0,2,392,0,24,636,0,0,3885,2,0,0
OK,40109,1039,115,0,258,545,0,0,0,0,0,0,0,0,20900,0,276,545,178,22,0,0,0,0,0,3803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,697,0,0,0,0,0,0,0,0,2,0,10019,0,99737,68909,47346,24380,250,119855,232,0,1,193989,143,28,1039,115,258,821,0,0,21176,178,0,0
OK,40111,1939,0,0,213,1143,0,1,0,0,0,0,0,0,4608,5,2827,1,18,3,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,2,0,0,0,0,13,0,0,0,0,5739,0,37929,4829,1159,500,14,218296,120,32,25,300445,43,90,1939,0,213,3970,0,0,7435,18,0,0
OK,40113,2638,0,0,581,6033,0,0,0,0,0,0,0,0,26729,5,1380,102,103,0,0,0,0,0,0,1355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1602,0,0,0,0,0,6,0,0,1,0,48610,0,107175,6494,1142,422,437,519091,220,0,58,1171734,5136,1716,2638,0,581,7413,0,0,28109,103,0,0
OK,40115,7278,0,0,1925,7220,16,0,0,0,0,0,0,0,2586,0,21145,0,5,0,0,0,0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,121,0,0,0,0,0,28,0,0,18,0,13010,0,29012,9185,2032,728,2560,89023,12,2,33,209676,4820,47,7278,0,1925,28365,0,0,23731,5,0,0
OK,40117,478,1,0,329,3044,0,0,0,0,0,0,0,0,20824,1,1010,17,443,2,0,0,0,0,0,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1546,0,0,0,0,0,6,0,0,0,0,25611,0,30211,3165,600,126,332,134685,1608,0,3,265476,192,557,478,1,329,4054,0,0,21834,443,0,0
OK,40119,1031,1,0,382,1152,0,0,0,0,0,0,0,0,28119,2,162,218,127,1,0,0,0,0,0,2834,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,1663,0,0,0,0,0,0,0,0,4,0,13171,0,45305,9766,2768,1182,237,130264,5329,0,4,331612,215,88,1031,1,382,1314,0,0,28281,127,0,0
