StPostal,Fips,Category_001,Category_002,Category_003,Category_004,Category_005,Category_006,Category_010,Category_011,Category_012,Category_013,Category_014,Category_021,Category_022,Category_023,Category_024,Category_025,Category_026,Category_027,Category_028,Category_029,Category_030,Category_031,Category_032,Category_033,Category_034,Category_035,Category_036,Category_037,Category_038,Category_039,Category_041,Category_042,Category_043,Category_044,Category_045,Category_046,Category_047,Category_048,Category_049,Category_050,Category_052,Category_053,Category_054,Category_055,Category_056,Category_057,Category_058,Category_059,Category_060,Category_061,Category_066,Category_067,Category_068,Category_069,Category_070,Category_071,Category_072,Category_074,Category_075,Category_076,Category_077,Category_092,Category_111,Category_112,Category_121,Category_122,Category_123,Category_124,Category_131,Category_141,Category_142,Category_143,Category_152,Category_176,Category_190,Category_195,Category_204,Category_205,Category_206,Category_207,Category_208,Category_209,Category_211,Category_212,Category_213,Category_214,Category_216,Category_217,Category_218,Category_219,Category_220,Category_221,Category_222,Category_223,Category_224,Category_225,Category_226,Category_227,Category_229,Category_236,Category_237,Category_238,Category_240,Category_241,Category_242,Category_243,Category_244,Category_245,Category_246,Category_247,Category_248,Category_249,Category_250,Category_254,Corn_all,Cotton_all,Sorghum_all,Soybeans_all,Barley_all,Wheat_Durum_all,Wheat_Winter_all,Oats_all,Canteloupe_all,Lettuce_all
TX,48341,256491,22137,0,116125,9,211,0,0,0,0,0,37,0,0,565239,0,0,0,29,12,0,0,0,0,0,0,2768,38,0,0,0,4,549,0,0,0,0,355,0,0,0,0,0,0,0,0,0,0,0,31991,0,0,0,0,0,0,0,1,0,0,0,0,7415,0,87236,18785,4856,1705,1677,224,0,0,382844,1072747,7314,2633,0,16003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4692,0,0,305,12908,71,261,0,0,0,0,0,0,0,0,0,0,0,0,261254,22398,129033,9,108,0,583100,29,0,0
TX,48343,293,1,4,2,74,0,0,0,0,0,0,0,0,0,236,0,74,0,1,0,0,0,0,0,0,0,139,4196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,0,0,0,0,0,0,0,0,0,0,0,0,15710,0,13490,37786,6582,2730,643,238020,53794,1503,62858,204480,99218,2245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,1,2,148,0,0,310,1,0,0
TX,48345,295,116836,0,14736,0,2,83,0,0,0,0,0,0,1,85401,0,0,1417,12,3,0,1,0,0,0,0,556,1797,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,28,0,74094,0,0,0,0,0,0,0,69,0,0,0,0,1457,0,73557,1666,415,97,12314,3017,11536,169,2102641,345061,89,67,0,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509,0,100,0,0,0,0,0,0,0,0,0,0,0,0,295,116936,15245,0,0,0,86010,12,0,0
TX,48347,72,0,17,0,13,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,4,1746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,2,0,0,0,1,76394,0,110170,61902,11690,4236,5884,141115,765466,271676,510736,510721,337706,14416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,13,0,0,11,0,0,0
TX,48349,48695,32990,1,42939,527,7510,0,0,0,0,0,0,0,1,99932,0,280,5363,8162,0,0,1,0,0,0,0,29,105834,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,96,0,56090,0,0,0,0,0,0,0,548,0,0,0,0,226054,0,147716,34877,14887,6456,1074,422907,3293,579,56998,1767395,29041,5323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,48695,32990,42942,809,0,0,100215,8164,0,0
TX,48351,3,1,314,2,2,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,76,0,0,0,0,0,0,0,0,0,0,0,60,21045,0,80612,46419,3283,792,5756,13617,1029136,88006,555692,114237,732052,12437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,2,0,0,65,0,0,0
TX,48353,20,248984,0,25337,0,0,0,0,0,0,0,102,0,0,136354,0,0,0,815,0,0,0,0,0,0,0,36,1349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,18564,0,0,0,0,0,0,0,5,0,0,0,0,2068,0,131610,22480,8288,3132,907,37500,53822,65,1928981,8705,244,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,589,0,0,0,0,0,0,0,0,0,0,0,0,20,249573,25339,0,102,0,136945,815,0,0
TX,48355,84114,117352,95,1016891,35,2941,0,0,0,0,0,0,0,74410,22871,0,0,0,165,0,0,1,0,0,0,0,1,65445,0,0,0,0,0,0,298,0,0,9,12,0,0,14,0,0,0,5291,0,357,0,186456,0,0,0,0,0,0,1,0,0,0,0,11,34465,0,120002,84270,122376,49679,30383,11862,101,15,214222,79779,17656,78122,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84231,117352,1016999,35,0,0,23096,165,0,0
TX,48357,135164,6862,0,215559,1831,0,0,0,1469,0,0,2,0,0,813447,0,1953,7,1,0,0,0,0,0,0,0,5109,516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189589,0,0,0,0,0,0,0,0,0,0,0,0,961,0,86350,13766,1726,471,2194,39,5,8,227387,904815,1220,2445,0,8749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785,0,0,0,18879,0,823,0,0,0,0,0,0,0,0,0,0,0,0,135949,7685,234438,3784,2,0,835887,1,0,0
TX,48359,3491,3045,0,45272,0,11,12,0,0,0,0,5,0,0,201202,0,0,0,15,0,0,0,0,0,0,0,302,46,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,38453,0,0,0,0,0,0,0,0,0,0,0,0,5808,0,58713,11299,1626,150,2356,146,0,0,2877388,1070239,1,1035,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,145,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3493,3046,45417,0,5,0,201350,15,0,0
TX,48361,22,2,1953,3,15,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,202,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,320,0,1739,0,0,0,0,0,0,0,1,0,0,0,966,110444,0,88726,83406,19997,9992,1149,1719,40940,27581,46317,117112,433158,106337,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2,3,15,0,0,160,0,0,0
TX,48363,92,123,0,1535,1,0,1,0,0,0,0,2,3410,0,64099,0,0,16,5804,0,0,0,0,0,0,0,1,4481,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,9,0,5,0,102656,0,0,0,0,0,1,0,288,0,0,0,0,99725,0,197886,17624,8227,2903,814,186023,753943,9,374705,1000445,10901,82,0,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18,0,13,0,0,0,0,0,0,0,0,0,0,0,0,93,136,1553,1,2,3410,64131,5804,0,0
TX,48365,22,0,13,0,9,0,0,0,0,0,0,0,0,0,32,0,13,0,0,0,0,0,0,0,0,0,0,4909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,43200,0,78296,43389,6542,2395,12502,130376,582922,260071,347687,400098,427764,23216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,22,0,0,45,0,0,0
TX,48367,228,27,0,1616,1,1,0,0,0,0,0,0,60,2,28938,0,0,2,3070,0,0,0,0,0,0,0,1,2842,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,34,2,0,39396,0,0,0,0,0,0,0,19,0,0,0,0,24509,0,154656,61160,20245,7749,5417,392795,65005,4,122958,1671013,16796,70,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,228,28,1664,1,0,60,28987,3070,0,0
TX,48369,369322,47955,0,290765,0,2066,179,0,0,0,0,1881,0,0,830543,0,0,7,1830,122,0,0,0,0,0,0,8843,18456,0,0,0,25,89,0,0,0,0,0,0,0,0,448,0,0,0,0,0,1137,0,129044,0,0,0,0,0,0,0,0,0,0,0,0,1412,0,141929,8563,1760,631,566,3,0,35,7780,661035,9,3405,0,8838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3352,0,0,0,3835,0,1274,0,0,0,0,0,0,0,0,0,0,0,0,372674,49229,294600,0,1881,0,839004,1830,0,0
TX,48371,653,32363,0,469,0,0,0,0,0,0,0,0,0,0,296,0,0,2249,137,0,0,0,0,0,0,0,20070,81,0,0,0,0,0,0,0,0,0,1695,0,0,0,0,0,0,0,0,0,0,0,63355,0,0,0,702,0,0,0,6123,0,0,0,0,3394,0,104672,34045,6172,1095,30509,150,12519,0,13161799,223395,4775,1065,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,653,32456,469,0,0,0,389,137,0,0
TX,48373,7,1,69,17,59,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,473,0,0,0,0,0,0,0,0,0,0,0,0,153406,0,159539,51865,8581,2681,1762,22313,1304197,211297,527889,272441,468263,8717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,17,59,0,0,10,0,0,0
TX,48375,1775,351,0,16605,0,2,0,0,0,0,0,6,0,0,105773,0,0,1,2,5,0,0,0,0,0,0,488,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19299,0,0,0,0,0,0,0,1,0,0,0,0,9320,0,77464,75379,25502,15909,2290,772,37,0,1331992,956483,4006,7335,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463,0,0,0,1864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2238,351,18469,0,6,0,108100,2,0,0
TX,48377,0,186,0,14,0,0,0,0,0,0,0,0,0,0,110,0,0,8,39,0,0,0,0,0,0,0,649,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,3,0,0,0,0,134,0,28242,14683,2340,1145,22047,1400,55552,0,10489109,451271,29581,581,0,7,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,14,0,0,0,110,39,0,0
TX,48379,130,5,0,3,6,3,0,0,0,0,0,0,0,0,409,0,0,0,22,0,0,0,0,0,0,0,0,24737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,28,0,0,0,0,0,0,0,0,0,0,0,0,77210,0,13190,31096,1720,500,103,134814,1287,233,43637,341208,73583,1005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,5,3,6,0,0,409,22,0,0
TX,48381,16032,6337,0,94495,0,13,0,0,0,0,0,0,0,0,602761,0,0,2,559,13,0,0,0,0,0,0,3959,153,0,0,0,0,1,0,0,0,0,0,0,0,0,72,0,0,0,3,0,51,0,76221,0,0,0,0,0,0,0,0,0,0,0,0,20170,0,103411,66018,18447,7055,558,1416,2171,0,142589,1482307,17,6868,0,996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,1732,0,60,0,0,0,0,0,0,0,0,0,0,0,0,16132,6397,96227,0,0,0,604653,559,0,0
TX,48383,259,197516,0,3771,0,0,2,0,0,0,0,4,0,0,44742,0,0,1,190,0,0,0,0,0,0,0,9,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8800,0,0,0,0,0,0,0,61,0,0,0,0,315,0,71332,17124,4063,512,188,651,9,4,3029713,505,1900,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1579,0,476,0,0,0,0,0,0,0,0,0,0,0,0,259,197992,5350,0,4,0,46797,190,0,0
TX,48385,1,7,0,129,0,0,0,0,0,0,0,0,0,42,221,0,0,15,57,0,0,0,0,0,0,0,0,474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1226,0,0,0,0,0,0,0,2,0,0,0,0,1066,0,31479,3893,1255,245,7,72448,797423,34,1100585,3000,970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,129,0,0,0,221,57,0,0
TX,48387,21818,1522,0,4007,31004,2,0,0,0,0,0,0,0,0,91400,0,13634,0,0,0,0,0,0,0,0,0,6021,72681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,20335,0,0,0,0,0,0,0,198,0,0,0,21,36859,0,27663,77356,3004,773,2688,808826,158451,2601,178121,1052063,424588,6357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21818,1522,5515,44638,0,0,106542,0,0,0
TX,48389,0,21121,0,5931,0,0,0,0,0,0,0,0,0,0,2044,0,0,4,876,0,0,0,0,0,0,0,29653,1255,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,584572,0,0,0,0,0,0,0,62,0,0,0,0,13796,0,43192,25387,11784,744,16399,53,4155,0,6835111,124,4061,868,0,1778,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21121,5931,0,0,0,2044,876,0,0
TX,48391,12740,69736,419,264471,643,1,0,0,0,0,0,0,0,68,2207,0,3,0,28,0,0,6,0,0,0,0,0,32735,0,0,0,0,0,0,157,0,0,0,0,0,0,61,0,0,0,1318,0,5,0,42038,0,0,0,0,0,0,9,12,0,0,0,781,10904,0,74628,12783,3528,509,3984,60835,7942,375,867020,546970,91639,132266,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12740,69736,264472,646,0,0,2211,28,0,0
TX,48393,11246,629,0,16275,1,0,0,0,0,0,0,0,0,0,89100,0,0,5,0,0,0,0,0,0,0,0,69,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14817,0,0,0,0,0,0,0,0,0,0,0,0,1063,0,52063,5311,254,19,3671,247,29,0,1075787,1383985,3741,568,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,492,0,5,0,0,0,0,0,0,0,0,0,0,0,0,11255,634,16767,1,0,0,89606,0,0,0
TX,48395,28026,46724,102,50894,5804,1,0,0,0,0,0,0,0,0,38939,0,2580,15,15268,0,0,0,0,0,0,0,1182,28886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1847,13,590,0,26537,0,0,0,0,0,0,0,43,0,0,0,2,32301,0,97530,19512,14595,3648,13071,638361,30842,138345,317544,840268,93424,2362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28026,46724,50982,8384,0,0,41607,15268,0,0
TX,48397,4499,120,0,1148,369,29,0,0,0,0,0,0,0,0,41589,0,39,1,375,0,0,0,0,0,0,0,0,3210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10790,0,0,0,0,0,0,0,0,0,0,0,0,59086,0,34238,32410,27648,6510,299,28341,271,0,1054,174952,127,983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4499,120,1148,408,0,0,41628,375,0,0
TX,48399,353,238679,0,56651,0,1662,0,0,0,0,0,792,0,0,741165,0,0,0,694,0,0,0,0,0,0,0,623,14117,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1171,0,34,0,18495,0,0,0,0,0,0,0,0,0,0,0,0,8252,0,182847,9760,4143,1257,79,9119,12944,49,1734878,3432,105,299,0,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,97,0,117,0,0,0,0,0,0,0,0,0,0,0,0,355,238796,56748,0,792,0,741381,694,0,0
TX,48401,177,0,3,6,14,0,0,0,0,0,0,0,0,0,125,0,8,0,0,0,0,0,0,0,0,0,158,4582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,47603,0,91937,81806,11036,4613,10572,336475,596166,302724,391196,587326,229963,4463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,0,6,22,0,0,133,0,0,0
TX,48403,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,224963,0,58819,9679,1589,558,1328,27401,682569,70103,242634,85460,234989,19096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,11,0,0,0
TX,48405,1,0,0,0,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,16,155894,0,63479,13627,1375,347,3387,38419,655761,86679,286489,141937,238267,18358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,7,0,0,0
TX,48407,8,2,32,16,62,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,313,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,34,0,400,0,0,0,0,0,0,0,0,0,0,0,1,165089,0,96178,23635,2870,645,1299,13383,651839,220215,167485,214316,244144,5030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,16,62,0,0,2,0,0,0
TX,48409,86251,229301,84,678174,27,60,0,0,0,0,0,0,0,10121,11925,0,0,1,61,0,0,6,0,0,0,0,3,65293,0,0,0,0,0,0,106,0,0,0,2,0,0,0,0,0,0,1071,0,21,0,95381,0,0,0,0,0,0,1,0,0,0,0,116,31338,0,69905,41472,25342,7067,19420,31864,182,1,314479,136767,25140,145131,0,153,45,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86258,229301,678455,27,0,0,12213,61,0,0
TX,48411,88,179,0,2954,0,0,2,0,0,0,0,4,0,0,145140,0,0,5,10080,88,0,51,0,0,0,0,0,14637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,23,0,19994,0,383,0,763,0,0,0,14825,0,0,0,0,10743,0,124796,2369,1056,377,126,67293,518369,29,2140178,202383,173,3,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,179,2955,0,4,0,145142,10080,0,0
TX,48413,0,55813,0,5914,0,0,2,0,0,0,0,2622,0,0,28826,0,0,8,1029,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11247,0,0,0,0,0,0,0,111,0,0,0,0,157,0,60837,8236,1695,277,311,2402,1427,2,3589950,357,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,56313,5915,0,2622,0,29327,1029,0,0
TX,48415,1368,424345,0,44253,0,1,18,0,0,0,0,10,0,0,138881,0,0,810,191,1,0,0,0,0,0,0,130,15565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,58465,0,0,0,0,0,0,0,27,0,0,0,0,6679,0,120204,20229,4376,1456,6541,1537,2585,354,1191197,569735,106,29,0,1334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,727,0,504,0,0,0,0,0,0,0,0,0,0,0,0,1368,424849,44980,0,10,0,140112,191,0,0
TX,48417,0,9042,0,14335,0,0,0,0,0,0,0,427,0,0,141580,0,0,0,450,0,0,2,0,0,0,0,0,1477,0,0,0,13,0,0,0,0,0,0,0,0,0,2,0,0,0,606,0,0,0,23288,0,0,0,0,0,0,0,1,0,0,0,0,5685,0,139739,6067,1945,406,487,28746,18529,9,1334931,906682,235,19,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9042,14345,0,427,0,141590,450,0,0
TX,48419,15,0,9,0,5,0,0,0,0,0,0,0,0,0,12,0,4,0,0,0,0,0,0,0,0,0,2,685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,1,0,0,0,0,85100,0,81114,27556,4731,1717,4916,98400,755059,219832,387668,391821,326313,16612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,9,0,0,16,0,0,0
TX,48421,425656,50485,0,134850,9,3792,1,0,0,0,0,25,0,0,637747,0,1,0,158,7,0,0,0,0,0,0,9444,51,0,0,0,85,6,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,12793,0,0,0,0,0,0,0,0,0,0,0,0,1995,0,95035,8196,1145,229,603,11,0,0,106572,1100665,16,91,0,40709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7921,0,0,7,16904,41,1494,0,0,0,0,0,0,0,0,0,0,0,0,433618,51979,151754,10,66,0,664067,158,0,0
TX,48423,90,16,0,13,46,0,0,0,0,0,0,0,0,0,289,0,6,0,31,0,0,0,0,0,0,0,14,16770,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,98,0,0,0,0,0,0,0,3,0,0,0,0,72482,0,117609,203121,58142,22566,3165,710625,201522,55097,303754,613368,350873,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,16,13,52,0,0,295,31,0,0
TX,48425,142,492,0,706,0,0,0,0,0,0,0,0,3,0,794,0,0,0,622,0,0,0,0,0,0,0,0,1418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2635,0,0,0,0,0,0,0,5,0,0,0,0,16976,0,38072,6653,2436,1089,1658,96718,128027,85,1092,245474,7559,19,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,142,493,706,0,0,3,795,622,0,0
TX,48427,11227,9299,0,197856,0,56635,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,119994,0,0,0,0,61,0,375,0,0,2437,1664,0,0,131,0,0,0,145,0,0,0,32438,0,0,0,0,0,0,0,0,0,0,0,0,9599,0,131165,63907,19344,3209,7429,2435,265,2170,2107906,744734,11604,1582,0,0,2,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11227,9299,197856,0,0,0,0,0,0,0
TX,48429,2,344,0,10610,0,0,0,0,0,0,0,1,0,0,143769,0,0,0,1479,0,0,4,0,0,0,0,0,3750,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,45446,0,0,0,0,0,0,0,0,0,0,0,0,50789,0,178883,7763,2827,916,62,161145,255449,75,649760,1137550,972,94,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,344,10671,0,1,0,143830,1479,0,0
TX,48431,0,1133,0,809,0,0,0,0,0,0,0,0,0,0,25499,0,0,500,9,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389,0,0,0,0,0,0,0,1,0,0,0,0,30,0,87519,21756,2332,339,205,5886,1014,6,2493803,16378,10,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1134,810,0,0,0,25501,9,0,0
TX,48433,4,50999,0,13584,0,2,4,0,0,0,0,6,0,0,200735,0,0,0,2387,135,0,0,0,0,0,0,33,1507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,0,1,0,41879,0,0,0,0,0,0,0,2,0,0,0,0,1074,0,74162,4230,1078,148,2125,2484,31385,2316,2031958,183338,375,0,0,1933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,12,0,0,0,0,0,0,0,0,0,0,0,0,4,51011,13677,0,6,0,200840,2387,0,0
TX,48435,0,68,0,39,0,0,0,0,0,0,0,25,0,0,4304,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,898,0,0,0,0,0,0,0,137,0,0,0,0,126,0,133690,20792,8355,1110,130,14824,4232,3,3996703,10,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,71,39,0,25,0,4307,0,0,0
TX,48437,102515,176324,0,210776,316,10,0,0,0,0,0,1,0,0,699165,0,0,24,976,19,0,0,0,0,0,0,663,293,0,0,0,0,31,0,0,0,0,0,0,0,0,44,0,0,0,949,0,2145,0,102333,0,0,0,0,0,0,0,27,0,0,0,0,10944,0,116320,10870,1889,432,95,180,269,0,11015,1119698,32,8444,0,1143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2256,0,0,0,7026,0,4713,0,0,0,0,0,0,0,0,0,0,0,0,104771,181037,217802,316,1,0,713160,976,0,0
